DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2007-0337-ZAF,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2007-000121,,ZAF,South Africa,Sub-Saharan Africa,Africa,"KwaZulu-Natal, Mpumalanga, Free State, Eastern Cape, Limpopo, Gauteng provinces",Drought situation,,No,No,No,,,Km2,,,,2007,7.0,27.0,2007,7.0,30.0,26.0,,,1600.0,1600.0,,,,,,,70.848792703253,"[{""adm1_code"":2707,""adm1_name"":""Free State""},{""adm1_code"":2708,""adm1_name"":""Gauteng""},{""adm1_code"":77310,""adm1_name"":""Eastern Cape""},{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""},{""adm1_code"":77312,""adm1_name"":""Limpopo""},{""adm1_code"":77313,""adm1_name"":""Mpumalanga""}]",2008-08-04,2023-09-25
2007-0351-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Alpine, Amador, Calaveras, El Dorado, Mono, Placer, Tuolumne districts (California province)",,,No,No,No,,,Km2,,,,2007,6.0,24.0,2007,7.0,2.0,,,,768.0,768.0,,,150000.0,211718.0,,,70.848792703253,"[{""adm2_code"":28866,""adm2_name"":""Alpine""},{""adm2_code"":28867,""adm2_name"":""Amador""},{""adm2_code"":28869,""adm2_name"":""Calaveras""},{""adm2_code"":28873,""adm2_name"":""El Dorado""},{""adm2_code"":28890,""adm2_name"":""Mono""},{""adm2_code"":28895,""adm2_name"":""Placer""},{""adm2_code"":28919,""adm2_name"":""Tuolumne""}]",2008-10-21,2023-09-25
2007-0365-ALB,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ALB,Albania,Southern Europe,Europe,"Kolonje, Vlore, Puke, Tropoje provinces",High temperatures and dry conditions,,Yes,No,No,,,Km2,,,,2007,7.0,,2007,7.0,,,,,75.0,75.0,,,,,,,70.848792703253,"[{""adm1_code"":317,""adm1_name"":""Kolonje""},{""adm1_code"":333,""adm1_name"":""Puke""},{""adm1_code"":339,""adm1_name"":""Tropoje""},{""adm1_code"":340,""adm1_name"":""Vlore""}]",2007-08-18,2023-09-25
2007-0366-BGR,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,BGR,Bulgaria,Eastern Europe,Europe,"Veliko Tarnovo, Kustendil, Montana, Sofia, Smoljan, Stara Zagora provinces","High temperatures, heavy winds, dry conditions",,Yes,Yes,Yes,,,Km2,,,,2007,7.0,,2007,7.0,,1.0,9.0,,,9.0,,,,,2454.0,3464.0,70.848792703253,"[{""adm1_code"":709,""adm1_name"":""Kustendil""},{""adm1_code"":711,""adm1_name"":""Montana""},{""adm1_code"":721,""adm1_name"":""Smoljan""},{""adm1_code"":722,""adm1_name"":""Sofia""},{""adm1_code"":723,""adm1_name"":""Sofia-city""},{""adm1_code"":724,""adm1_name"":""Stara Zagora""},{""adm1_code"":727,""adm1_name"":""Veliko Tarnovo""}]",2007-08-18,2023-09-25
2007-0368-MKD,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2007-000116,,MKD,North Macedonia,Southern Europe,Europe,"Bitola, Tetovo, Krusevo, Veles provinces",Heat waves,,Yes,Yes,Yes,,,Km2,,,,2007,7.0,,2007,7.0,,1.0,,1000000.0,,1000000.0,,,,,,,70.848792703253,"[{""adm1_code"":2928,""adm1_name"":""Bitola""},{""adm1_code"":2940,""adm1_name"":""Krusevo""},{""adm1_code"":2953,""adm1_name"":""Tetovo""},{""adm1_code"":2955,""adm1_name"":""Veles""}]",2008-08-04,2023-09-25
2007-0392-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2007-000148,,GRC,Greece,Southern Europe,Europe,"Messinias, Lakonias districts (Peloponisos province), Euboea Isl. (Evvoias district, Sterea Ellada province), Olympia city (Ileias district, Dytiki Ellada province), Achaia, Korinthia, Argolidos","Human, high winds and drought",,Yes,Yes,Yes,,1600.0,Km2,,,,2007,8.0,24.0,2007,8.0,30.0,65.0,64.0,1593.0,3735.0,5392.0,,,,,1750000.0,2470049.0,70.848792703253,"[{""adm2_code"":16681,""adm2_name"":""Achaias""},{""adm2_code"":16683,""adm2_name"":""Ileias""},{""adm2_code"":16710,""adm2_name"":""Argolidos""},{""adm2_code"":16712,""adm2_name"":""Korinthias""},{""adm2_code"":16713,""adm2_name"":""Lakonias""},{""adm2_code"":16714,""adm2_name"":""Messinias""},{""adm2_code"":16716,""adm2_name"":""Evvoias""}]",2008-08-04,2023-09-25
2007-0395-BGR,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,BGR,Bulgaria,Eastern Europe,Europe,"Topolovgrad, Svilengrad districts (Haskovo province)",,,No,No,Yes,,,Km2,,,,2007,8.0,25.0,2007,8.0,26.0,2.0,,,,,,,,,,,70.848792703253,"[{""adm2_code"":11897,""adm2_name"":""Svilengrad""},{""adm2_code"":11898,""adm2_name"":""Topolovgrad""}]",2007-08-27,2023-09-25
2007-0444-HRV,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,HRV,Croatia,Southern Europe,Europe,Kornat Isl. (Sibenik province),,,No,No,No,,,Km2,,,,2007,8.0,30.0,2007,8.0,30.0,12.0,,,,,,,,,,,70.848792703253,"[{""adm1_code"":1000,""adm1_name"":""Sibenik""}]",2007-09-17,2023-09-25
2007-0454-PRY,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2007-000156,,PRY,Paraguay,Latin America and the Caribbean,Americas,"San Pedro, Concepcion, Presidente Hayes, Canindeyu, Amambay provinces","Tradition of burning crop fields, drought and lack of rain",,Yes,No,Yes,,,Km2,,,,2007,9.0,,2007,9.0,,8.0,,125000.0,,125000.0,,,,,30000.0,42344.0,70.848792703253,"[{""adm1_code"":2313,""adm1_name"":""Amambay""},{""adm1_code"":2317,""adm1_name"":""Canindeyu""},{""adm1_code"":2319,""adm1_name"":""Concepcion""},{""adm1_code"":2326,""adm1_name"":""Presidente Hayes""},{""adm1_code"":2327,""adm1_name"":""San Pedro""}]",2008-08-04,2023-09-25
2007-0471-LBN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,LBN,Lebanon,Western Asia,Asia,"Bekaa, Mount Lebanon, North provinces",,,Yes,No,No,,,Km2,,,,2007,10.0,1.0,2007,10.0,4.0,1.0,15.0,,,15.0,,,,,,,70.848792703253,"[{""adm1_code"":1797,""adm1_name"":""Bekaa""},{""adm1_code"":1799,""adm1_name"":""North""},{""adm1_code"":1801,""adm1_name"":""Mount Lebanon""}]",2009-05-27,2023-09-25
2007-0519-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,"Los Angeles, Orange, Riverside, San Bernardino, San Diego, Santa Barbara, Ventura districts (California province)",,Storm,No,No,Yes,,,Km2,,,,2007,10.0,21.0,2007,10.0,24.0,8.0,64.0,640000.0,,640064.0,,,1900000.0,2681768.0,2500000.0,3528642.0,70.848792703253,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28900,""adm2_name"":""San Bernardino""},{""adm2_code"":28901,""adm2_name"":""San Diego""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""},{""adm2_code"":28920,""adm2_name"":""Ventura""}]",2008-03-12,2023-09-25
2007-0579-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Malibu area (Los Angeles district, California province)",,,No,No,No,,,Km2,,,,2007,11.0,24.0,2007,11.0,27.0,,,10000.0,159.0,10159.0,,,,,315000.0,444609.0,70.848792703253,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""}]",2008-03-12,2023-09-25
2007-0670-DZA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,DZA,Algeria,Northern Africa,Africa,Tzarifet forest (Tlemcen province),Heat wave,,No,No,No,,,Km2,,,,2007,9.0,,2007,9.0,,8.0,,,,,,,,,,,70.848792703253,"[{""adm1_code"":388,""adm1_name"":""Tlemcen""}]",2008-01-10,2023-09-25
2008-0253-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,California province,"Lightening, drought, wind",,No,No,Yes,,3500.0,Km2,,,,2008,6.0,20.0,2008,7.0,9.0,1.0,,,300.0,300.0,,,,,102000.0,138646.0,73.5687455355046,"[{""adm1_code"":3218,""adm1_name"":""California""}]",2008-08-12,2023-09-25
2008-0318-TUR,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,TUR,Türkiye,Western Asia,Asia,"Karatas (Korkuteli district, Antalya province)","Drought, high winds, heat waves, human factors",,No,No,No,,,Km2,,,,2008,8.0,1.0,2008,8.0,5.0,2.0,,,300.0,300.0,,,,,,,73.5687455355046,"[{""adm2_code"":27544,""adm2_name"":""Korkuteli""}]",2008-08-13,2023-09-25
2008-0392-MOZ,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Manica, Sofala, Zambezia provinces",,,No,No,No,,,Km2,,,,2008,9.0,1.0,2008,9.0,2.0,49.0,23.0,,3000.0,3023.0,,,,,,,73.5687455355046,"[{""adm1_code"":2115,""adm1_name"":""Manica""},{""adm1_code"":2120,""adm1_name"":""Sofala""},{""adm1_code"":2122,""adm1_name"":""Zambezia""}]",2008-09-12,2023-09-25
2008-0524-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,USA,United States of America,Northern America,Americas,"Los Angeles, Orange, Riverside, Santa Barbara districts (California province)",,,No,No,Yes,,,Km2,,,,2008,11.0,13.0,2008,11.0,18.0,,20.0,55000.0,,55020.0,,,600000.0,815564.0,2000000.0,2718546.0,73.5687455355046,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""}]",2009-01-14,2023-09-25
2008-0647-ZAF,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,ZAF,South Africa,Sub-Saharan Africa,Africa,"Kwazulu-Natal, Free state",,,No,No,No,,,Km2,,,,2008,8.0,30.0,2008,9.0,3.0,34.0,25.0,,,25.0,,,,,430000.0,584487.0,73.5687455355046,"[{""adm1_code"":2707,""adm1_name"":""Free State""},{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",2009-03-19,2023-09-25
2009-0067-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GLIDE:2009-000034,,AUS,Australia,Australia and New Zealand,Oceania,"Marysville, Kinglake, Taggerty cities (Murrindindi (S) district, Victoria province), Strathewen, St Andrews cities (Nillumbik (S) district, Victoria province), , Whittlesea city (Whittlesea district, Victoria province), Wandong city (Mitchell (S) district, Victoria province)",,Heat wave,No,No,No,,3100.0,Km2,,,,2009,2.0,2.0,2009,2.0,14.0,180.0,500.0,9454.0,,9954.0,,,770000.0,1050375.0,1300000.0,1773360.0,73.3071767219387,"[{""adm2_code"":5399,""adm2_name"":""Mitchell (S)""},{""adm2_code"":5409,""adm2_name"":""Nillumbik (S)""},{""adm2_code"":5427,""adm2_name"":""Whittlesea (C)""},{""adm2_code"":154648,""adm2_name"":""Murrindindi (S)""}]",2010-03-07,2023-09-25
2009-0178-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,Santa Barbara district (California province),Record temperatures and strong winds,,No,No,No,,,Km2,,,,2009,5.0,5.0,2009,5.0,11.0,,29.0,,234.0,263.0,,,,,100000.0,136412.0,73.3071767219387,"[{""adm2_code"":28906,""adm2_name"":""Santa Barbara""}]",2010-03-07,2023-09-25
2009-0264-COD,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Tshikula, Dibaya cities (Lulua district, Kasai Occidental province), Kongolo city (Tanganyka district, Katanga province), Mukishi city (Haut-Lomani district, Katanga province)",,,No,No,No,,,Km2,,,,2009,7.0,12.0,2009,7.0,12.0,,,,125.0,125.0,,,,,,,73.3071767219387,"[{""adm2_code"":14976,""adm2_name"":""Lulua""},{""adm2_code"":14981,""adm2_name"":""Haut-Lomami""},{""adm2_code"":14986,""adm2_name"":""Tanganyka""}]",2009-07-23,2023-09-25
2009-0271-ESP,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ESP,Spain,Southern Europe,Europe,"Teruel district (Aragon province), Almeria district (Andalucia province), Horta de Sant Joan commune (Tarragona district, Cataluna/Catalunya province), Trevino area (Burgos district, Castilla y Leon province), Cuenca district (Castilla-La Mancha province)",,Heat wave|Storm,No,No,No,,170.0,Km2,,,,2009,7.0,20.0,2009,7.0,24.0,6.0,,,,,,,,,,,73.3071767219387,"[{""adm2_code"":25776,""adm2_name"":""Almería""},{""adm2_code"":25785,""adm2_name"":""Teruel""},{""adm2_code"":25793,""adm2_name"":""Burgos""},{""adm2_code"":25803,""adm2_name"":""Cuenca""},{""adm2_code"":25809,""adm2_name"":""Tarragona""}]",2010-03-07,2023-09-25
2009-0271-FRA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,FRA,France,Western Europe,Europe,"Corse province, Marseille city (Bouches-du-Rhone district, Provence-Alpes-Cote-d'Azur province)",,,No,No,No,,,Km2,,,,2009,7.0,,2009,7.0,,,,,,,,,,,,,73.3071767219387,"[{""adm1_code"":1256,""adm1_name"":""Corse""},{""adm2_code"":16322,""adm2_name"":""Bouches-du-Rhone""}]",2009-08-06,2023-09-25
2009-0271-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,GRC,Greece,Southern Europe,Europe,"Zakynthou district (Ionioi Nisoi province), Peloponnisos province, Evvoias district (Sterea Ellada province)",,,No,No,No,,,Km2,,,,2009,7.0,,2009,7.0,,,,,,,,,,,,,73.3071767219387,"[{""adm1_code"":1345,""adm1_name"":""Peloponnisos""},{""adm2_code"":16691,""adm2_name"":""Zakynthou""},{""adm2_code"":16716,""adm2_name"":""Evvoias""}]",2009-08-06,2023-09-25
2009-0271-ITA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ITA,Italy,Southern Europe,Europe,"Sardegna, Sicilia provinces",,,No,No,No,,,Km2,,,,2009,7.0,20.0,2009,7.0,27.0,2.0,,,,,,,,,115000.0,156874.0,73.3071767219387,"[{""adm1_code"":1629,""adm1_name"":""Sardegna""},{""adm1_code"":1630,""adm1_name"":""Sicilia""}]",2010-03-07,2023-09-25
2009-0345-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,GRC,Greece,Southern Europe,Europe,"Marathonas area (Attikis district, Attiki province)",,,No,No,No,,,Km2,,,,2009,8.0,21.0,2009,8.0,25.0,,,715.0,325.0,1040.0,,,,,,,73.3071767219387,"[{""adm2_code"":16680,""adm2_name"":""Attikis""}]",2010-02-17,2023-09-25
2009-0349-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,"Los Angeles, Monterey districts (California province)",,,No,No,Yes,,,Km2,,,,2009,7.0,7.0,2009,10.0,27.0,2.0,,,192.0,192.0,,,,,,,73.3071767219387,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28891,""adm2_name"":""Monterey""}]",2010-01-12,2023-09-25
2010-0289-COL,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,COL,Colombia,Latin America and the Caribbean,Americas,"Antioquia, Arauca, Bolivar, Boyaca, Caldas, Caqueta, Casanare, Cauca, Cesar, Cordoba, Cundinamarca, Guainia, Guajira, Guaviare, Huila, Magdalena, Meta, Narino, Norte De Santander, Putumayo, Quindio, Risaralda, Santander, Sucre, Tolima, Valle Del Cauca, Vichada provinces",Dry conditions,,Yes,No,No,,,Km2,,,,2010,1.0,,2010,4.0,6.0,31.0,,200.0,,200.0,,,,,,,74.5094440781961,"[{""adm1_code"":935,""adm1_name"":""Antioquia""},{""adm1_code"":936,""adm1_name"":""Arauca""},{""adm1_code"":938,""adm1_name"":""Bolivar""},{""adm1_code"":939,""adm1_name"":""Boyaca""},{""adm1_code"":941,""adm1_name"":""Caldas""},{""adm1_code"":942,""adm1_name"":""Caqueta""},{""adm1_code"":943,""adm1_name"":""Casanare""},{""adm1_code"":944,""adm1_name"":""Cauca""},{""adm1_code"":945,""adm1_name"":""Cesar""},{""adm1_code"":947,""adm1_name"":""Cordoba""},{""adm1_code"":948,""adm1_name"":""Cundinamarca""},{""adm1_code"":949,""adm1_name"":""Guainia""},{""adm1_code"":950,""adm1_name"":""Guajira""},{""adm1_code"":951,""adm1_name"":""Guaviare""},{""adm1_code"":952,""adm1_name"":""Huila""},{""adm1_code"":953,""adm1_name"":""Magdalena""},{""adm1_code"":954,""adm1_name"":""Meta""},{""adm1_code"":955,""adm1_name"":""Narino""},{""adm1_code"":956,""adm1_name"":""Norte De Santander""},{""adm1_code"":957,""adm1_name"":""Putumayo""},{""adm1_code"":958,""adm1_name"":""Quindio""},{""adm1_code"":959,""adm1_name"":""Risaralda""},{""adm1_code"":961,""adm1_name"":""Santander""},{""adm1_code"":962,""adm1_name"":""Sucre""},{""adm1_code"":963,""adm1_name"":""Tolima""},{""adm1_code"":964,""adm1_name"":""Valle Del Cauca""},{""adm1_code"":966,""adm1_name"":""Vichada""}]",2014-07-28,2023-09-25
2010-0352-RUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,RUS,Russian Federation,Eastern Europe,Europe,"Nizhniy city (Krasnodarskiy Kray province), Novgorodskaya Oblast, Riazan city (Ryazanskaya Oblast province), Lipetskaya Oblast, Voronezhskaya Oblast, Belgorodskaya Oblast, Ivanovskaya Oblast, Moskva, Moskovskaya Oblast provinces",Heat wave and drought,Heat wave,Yes,No,Yes,700.0,,Km2,,,,2010,7.0,,2010,8.0,6.0,53.0,996.0,5000.0,,5996.0,,,20000.0,26842.0,1800000.0,2415801.0,74.5094440781961,"[{""adm1_code"":2495,""adm1_name"":""Belgorodskaya Oblast""},{""adm1_code"":2507,""adm1_name"":""Ivanovskaya Oblast""},{""adm1_code"":2530,""adm1_name"":""Lipetskaya Oblast""},{""adm1_code"":2534,""adm1_name"":""Moskovskaya Oblast""},{""adm1_code"":2535,""adm1_name"":""Moskva""},{""adm1_code"":2540,""adm1_name"":""Novgorodskaya Oblast""},{""adm1_code"":2574,""adm1_name"":""Voronezhskaya Oblast""}]",2014-07-28,2023-09-25
2010-0414-COD,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Kongolo city (Tanganyka district, Katanga province)",,,No,No,No,,,Km2,,,,2010,8.0,6.0,2010,8.0,20.0,8.0,,,2770.0,2770.0,,,,,,,74.5094440781961,"[{""adm2_code"":14986,""adm2_name"":""Tanganyka""}]",2010-08-23,2023-09-25
2010-0421-BOL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Beni, Pando, Santa Cruz, Cochabamba, La Paz provinces",Drought situation,,No,No,Yes,,,Km2,,,,2010,8.0,,2010,8.0,,,,,300.0,300.0,,,,,,,74.5094440781961,"[{""adm1_code"":648,""adm1_name"":""Pando""},{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""}]",2010-08-26,2023-09-25
2010-0466-RUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,RUS,Russian Federation,Eastern Europe,Europe,Volgogradskaya Oblast region,,,No,No,No,,,Km2,,,,2010,9.0,2.0,2010,9.0,3.0,8.0,,,1200.0,1200.0,,,,,,,74.5094440781961,"[{""adm1_code"":2572,""adm1_name"":""Volgogradskaya Oblast""}]",2010-09-09,2023-09-25
2010-0623-CHN,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,CHN,China,Eastern Asia,Asia,"Daofu county (Garzê Tibetan district, Sichuan Sheng province)",,,No,No,No,,,Km2,,,,2010,12.0,5.0,2010,12.0,5.0,22.0,3.0,,,3.0,,,,,,,74.5094440781961,"[{""adm2_code"":13271,""adm2_name"":""Garzê Tibetan""}]",2010-12-07,2023-09-25
2010-0627-ISR,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,ISR,Israel,Western Asia,Asia,"Isfiya village (Carmel forest, Haifa province)",,,Yes,No,No,574.0,,Km2,,,,2010,12.0,2.0,2010,12.0,5.0,44.0,22.0,20000.0,,20022.0,,,,,270000.0,362370.0,74.5094440781961,"[{""adm1_code"":1611,""adm1_name"":""Haifa""}]",2014-07-28,2023-09-25
2011-0097-CHL,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,CHL,Chile,Latin America and the Caribbean,Americas,Maule province,,,No,No,No,,10.0,Km2,,,,2011,2.0,,2011,2.0,,,,400.0,,400.0,,,,,,,76.8615953778198,"[{""adm1_code"":892,""adm1_name"":""Maule""}]",2011-04-11,2023-09-25
2011-0140-USA,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,USA,United States of America,Northern America,Americas,Texas province,,,No,No,No,,,Km2,,,,2011,4.0,9.0,2011,4.0,30.0,2.0,5.0,,1300.0,1305.0,,,,,183000.0,238090.0,76.8615953778198,"[{""adm1_code"":3257,""adm1_name"":""Texas""}]",2012-01-03,2023-09-25
2011-0161-MEX,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,MEX,Mexico,Latin America and the Caribbean,Americas,"Acuna, Muzquiz, Ocampo, Arteaga districts (Coahuila province)",Lightning,Heat wave,Yes,No,Yes,,,Km2,,,,2011,3.0,,2011,5.0,,,,,,,,,,,,,76.8615953778198,"[{""adm2_code"":19775,""adm2_name"":""Acuna""},{""adm2_code"":19777,""adm2_name"":""Arteaga""},{""adm2_code"":19793,""adm2_name"":""Muzquiz""},{""adm2_code"":19796,""adm2_name"":""Ocampo""}]",2014-07-28,2023-09-25
2011-0349-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,Bastrop district (Texas province),"Drought, high temperatures and strong winds",,No,No,No,,,Km2,,,,2011,9.0,4.0,2011,9.0,9.0,4.0,,,4800.0,4800.0,,,450000.0,585468.0,1000000.0,1301040.0,76.8615953778198,"[{""adm2_code"":31210,""adm2_name"":""Bastrop""}]",2012-04-05,2023-09-25
2011-0584-CHL,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2012-000001-CHL,,CHL,Chile,Latin America and the Caribbean,Americas,"Maule, Biobio, Magallanes y Antartica chilena, Araucania provinces","High temperatures, vrable winds, human beings",,No,No,Yes,,,Km2,,,,2011,12.0,29.0,2012,1.0,6.0,1.0,,,1082.0,1082.0,,,,,200000.0,260208.0,76.8615953778198,"[{""adm1_code"":884,""adm1_name"":""Araucania""},{""adm1_code"":887,""adm1_name"":""Biobio""},{""adm1_code"":891,""adm1_name"":""Magallanes y Antartica chilena""},{""adm1_code"":892,""adm1_name"":""Maule""}]",2012-11-12,2023-09-25
2011-0630-CAN,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,CAN,Canada,Northern America,Americas,"Slave Lake area (Division No. 17 district, Alberta province)","Dry conditions, strong winds",,No,No,No,,,Km2,,,,2011,5.0,14.0,2011,5.0,16.0,1.0,,,7000.0,7000.0,,,720000.0,936749.0,1500000.0,1951560.0,76.8615953778198,"[{""adm2_code"":12536,""adm2_name"":""Division No. 17""}]",2012-04-05,2023-09-25
2011-0639-USA,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,USA,United States of America,Northern America,Americas,"Arizona, Minnesota, Texas, Florida provinces",Drought conditions and strong winds,,No,No,No,,,Km2,,,,2011,5.0,29.0,2011,6.0,23.0,2.0,,,,,,,,,200000.0,260208.0,76.8615953778198,"[{""adm1_code"":3216,""adm1_name"":""Arizona""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2012-04-05,2023-09-25
2011-0640-AUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,AUS,Australia,Australia and New Zealand,Oceania,"Margaret river city (Augusta-Margaret River (S) district, Western Australia province)",,,No,No,No,,,Km2,,,,2011,8.0,23.0,2011,8.0,24.0,,,120.0,,120.0,,,,,54000.0,70256.0,76.8615953778198,"[{""adm2_code"":5436,""adm2_name"":""Augusta-Margaret River (S)""}]",2012-04-05,2023-09-25
2012-0098-RUS,No,nat-cli-wil-lan,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,RUS,Russian Federation,Eastern Europe,Europe,Tygda city (Amurskaya Oblast province),,,No,No,No,,,Km2,,,,2012,4.0,20.0,2012,4.0,20.0,2.0,346.0,,252.0,598.0,,,,,,,78.4521138829003,"[{""adm1_code"":2491,""adm1_name"":""Amurskaya Oblast""}]",2013-02-01,2023-09-25
2012-0232-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,Waldo Canyon Fire,USA,United States of America,Northern America,Americas,"Colorado Springs city (El Paso district, Colorado province)",,,No,No,Yes,,,Km2,,,,2012,6.0,23.0,2012,7.0,10.0,2.0,,,1038.0,1038.0,,,450000.0,573598.0,600000.0,764798.0,78.4521138829003,"[{""adm2_code"":28942,""adm2_name"":""El Paso""}]",2013-01-07,2023-09-25
2012-0279-ESP,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,ESP,Spain,Southern Europe,Europe,Girona district (Cataluna/Catalunya province),,,No,No,No,,,Km2,,,,2012,7.0,22.0,2012,7.0,27.0,4.0,6.0,,,6.0,,,,,,,78.4521138829003,"[{""adm2_code"":25807,""adm2_name"":""Girona""}]",2014-06-23,2023-09-25
