DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2005-9637-MDG,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MDG,Madagascar,Sub-Saharan Africa,Africa,Vangaindrano district (Atsimo Atsinanana province),"Locust infestation, repeated floods, pest infestation",Famine|Food shortage,No,No,No,,,Km2,,,,2005,11.0,,2006,12.0,,,,14000.0,,14000.0,,,,,,,66.7310579862028,"[{""adm2_code"":154550,""adm2_name"":""Vangaindrano""}]",2007-02-13,2023-09-25
2005-9719-KEN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,KEN,Kenya,Sub-Saharan Africa,Africa,"Makueni, Kitui, Marsabit, Isiolo, Mwingi, Kitui, Moyale districts (Eastern province), Malindi, Kwale, Kilifi, Taita Taveta, Tana river districts (Coast province), Mandera, Wajir, Garissa, Ijara districts (North Eastern province), Kajiado, Turkana, Samburu, Laikipia districts (Rift Valley province).",Lack of rains,Famine,No,Yes,Yes,,,Km2,,,,2005,12.0,,2006,,,27.0,,3500000.0,,3500000.0,,,,,,,66.7310579862028,"[{""adm2_code"":51340,""adm2_name"":""Kilifi""},{""adm2_code"":51341,""adm2_name"":""Kwale""},{""adm2_code"":51343,""adm2_name"":""Malindi""},{""adm2_code"":51345,""adm2_name"":""Taita Taveta""},{""adm2_code"":51346,""adm2_name"":""Tana River""},{""adm2_code"":51348,""adm2_name"":""Isiolo""},{""adm2_code"":51349,""adm2_name"":""Kitui""},{""adm2_code"":51351,""adm2_name"":""Makueni""},{""adm2_code"":51352,""adm2_name"":""Marsabit""},{""adm2_code"":51357,""adm2_name"":""Moyale""},{""adm2_code"":51358,""adm2_name"":""Mwingi""},{""adm2_code"":51361,""adm2_name"":""Garissa""},{""adm2_code"":51362,""adm2_name"":""Ijara""},{""adm2_code"":51363,""adm2_name"":""Mandera""},{""adm2_code"":51364,""adm2_name"":""Wajir""},{""adm2_code"":51380,""adm2_name"":""Kajiado""},{""adm2_code"":51384,""adm2_name"":""Laikipia""},{""adm2_code"":51389,""adm2_name"":""Samburu""},{""adm2_code"":51392,""adm2_name"":""Turkana""}]",2007-09-06,2023-09-25
2005-9722-SOM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SOM,Somalia,Sub-Saharan Africa,Africa,"Gedo, Bakool, Bay, Hiraan, Juba Hoose, Juba Dhexe provinces",,Food shortage,No,No,No,,,Km2,,,,2005,,,2005,,,2.0,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":2689,""adm1_name"":""Bakool""},{""adm1_code"":2691,""adm1_name"":""Bay""},{""adm1_code"":2694,""adm1_name"":""Gedo""},{""adm1_code"":2695,""adm1_name"":""Hiraan""},{""adm1_code"":2696,""adm1_name"":""Juba Hoose""},{""adm1_code"":2698,""adm1_name"":""Juba Dhexe""}]",2006-02-02,2023-09-25
2005-9734-PRY,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PRY,Paraguay,Latin America and the Caribbean,Americas,"Presidente Hayes, Boqueron, Alto Paraguay provinces",,,No,No,No,,,Km2,,,,2005,10.0,14.0,2005,,,,,52990.0,,52990.0,,,,,,,66.7310579862028,"[{""adm1_code"":2311,""adm1_name"":""Alto Paraguay""},{""adm1_code"":2314,""adm1_name"":""Boqueron""},{""adm1_code"":2326,""adm1_name"":""Presidente Hayes""}]",2006-01-17,2023-09-25
2005-9745-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,Guangdong Sheng province,,Fire,No,No,No,,,Km2,,,,2005,10.0,,2005,,,,,174000.0,,174000.0,,,,,,,66.7310579862028,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""}]",2007-01-17,2023-09-25
2005-9746-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,"Shanxi Sheng, Nei Mongol Zizhiqu, Ningxia Huizu Zizhiqu, Hunan Sheng, Guizhou Sheng provinces",,,No,No,No,,,Km2,,,,2005,7.0,7.0,2005,,,,,7600000.0,,7600000.0,,,,,,,66.7310579862028,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":918,""adm1_name"":""Ningxia Huizu Zizhiqu""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""}]",2006-10-19,2023-09-25
2005-9747-ETH,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Afder, Liben districts (Somali province), Gode zones (Shabelle district, Somali province), Borena district (Oromiya province)",Successive failed rainy seasons,Food shortage,No,No,No,,,Km2,,,,2005,11.0,,2006,,,,,2600000.0,,2600000.0,,,,,,,66.7310579862028,"[{""adm2_code"":47688,""adm2_name"":""Borena""},{""adm2_code"":40841,""adm2_name"":""Afder""},{""adm2_code"":40844,""adm2_name"":""Shabelle""},{""adm2_code"":47709,""adm2_name"":""Liben""}]",2007-02-13,2023-09-25
2006-9016-PER,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PER,Peru,Latin America and the Caribbean,Americas,"Tumbes, Piura, Ica, Arequipa provinces",,,No,No,Yes,,,Km2,,,,2006,1.0,,2006,1.0,,,,,,,,,,,,,68.8837587123464,"[{""adm1_code"":2331,""adm1_name"":""Arequipa""},{""adm1_code"":2338,""adm1_name"":""Ica""},{""adm1_code"":2347,""adm1_name"":""Piura""},{""adm1_code"":2351,""adm1_name"":""Tumbes""}]",2006-09-18,2023-09-25
2006-9233-GNB,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,GNB,Guinea-Bissau,Sub-Saharan Africa,Africa,"Quinara, Tombali provinces, Bolama/Bijagos Isl.(=province)",,Famine,No,No,No,,,Km2,,,,2006,5.0,,2006,5.0,,,,32000.0,,32000.0,,,,,,,68.8837587123464,"[{""adm1_code"":1387,""adm1_name"":""Bolama/bijagos""},{""adm1_code"":1391,""adm1_name"":""Quinara""},{""adm1_code"":1393,""adm1_name"":""Tombali""}]",2006-05-08,2023-09-25
2006-9411-LTU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,LTU,Lithuania,Northern Europe,Europe,"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Siauliu, Taurages, Telsiu, Utenos, Vilniaus provinces",,Heat wave,No,No,Yes,,,Km2,,,,2006,8.0,,2006,,,,,,,,,,,,225573.0,327469.0,68.8837587123464,"[{""adm1_code"":1866,""adm1_name"":""Alytaus""},{""adm1_code"":1867,""adm1_name"":""Kauno""},{""adm1_code"":1868,""adm1_name"":""Klaipedos""},{""adm1_code"":1869,""adm1_name"":""Marijampoles""},{""adm1_code"":1870,""adm1_name"":""Panevezio""},{""adm1_code"":1871,""adm1_name"":""Siauliu""},{""adm1_code"":1872,""adm1_name"":""Taurages""},{""adm1_code"":1873,""adm1_name"":""Telsiu""},{""adm1_code"":1874,""adm1_name"":""Utenos""},{""adm1_code"":1875,""adm1_name"":""Vilniaus""}]",2006-08-04,2023-09-25
2006-9425-MLI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MLI,Mali,Sub-Saharan Africa,Africa,Kidal province,Scarcity of rain,Famine,No,Yes,No,,,Km2,,,,2006,8.0,,2006,9.0,,,,25000.0,,25000.0,,,,,,,68.8837587123464,"[{""adm1_code"":1929,""adm1_name"":""Kidal""}]",2006-09-16,2023-09-25
2006-9554-AUS,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,AUS,Australia,Australia and New Zealand,Oceania,NO DATA: all country has been selected,,,No,No,No,,,Km2,,,,2006,10.0,,2006,,,,,,,,,,,,,,68.8837587123464,"[{""adm1_code"":468,""adm1_name"":""Australian Capital Territory""},{""adm1_code"":469,""adm1_name"":""Coral Sea Islands Territory""},{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":471,""adm1_name"":""Northern Territory""},{""adm1_code"":472,""adm1_name"":""Other Territories""},{""adm1_code"":473,""adm1_name"":""Queensland""},{""adm1_code"":474,""adm1_name"":""South Australia""},{""adm1_code"":475,""adm1_name"":""Tasmania""},{""adm1_code"":476,""adm1_name"":""Victoria""},{""adm1_code"":477,""adm1_name"":""Western Australia""}]",2006-10-16,2023-09-25
2006-9570-AFG,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,AFG,Afghanistan,Southern Asia,Asia,"Badakhshan, Badghis, Baghlan, Balkh, Bamyan, Daykundi, Faryab, Ghor, Jawzjan, Kunduz, Samangan, Sar-e-Pul, Takhar, Uruzgan provinces",,,No,No,No,73511.0,,Km2,,,,2006,7.0,,2006,,,,,1900000.0,,1900000.0,,,,,,,68.8837587123464,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":275,""adm1_name"":""Balkh""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":280,""adm1_name"":""Ghor""},{""adm1_code"":283,""adm1_name"":""Jawzjan""},{""adm1_code"":289,""adm1_name"":""Kunduz""},{""adm1_code"":298,""adm1_name"":""Samangan""},{""adm1_code"":299,""adm1_name"":""Sar-e-Pul""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm1_code"":99878,""adm1_name"":""Daykundi""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",2006-12-19,2023-09-25
2006-9723-NPL,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,NPL,Nepal,Southern Asia,Asia,"Mid Western, Far Western provinces",Poor rainfall,,No,No,No,,,Km2,,,,2006,7.0,,2006,,,,,200000.0,,200000.0,,,,,,,68.8837587123464,"[{""adm1_code"":2154,""adm1_name"":""Far Western""},{""adm1_code"":2155,""adm1_name"":""Mid Western""}]",2007-02-15,2023-09-25
2006-9741-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Chongqing Shi, Guizhou Sheng, Zhejiang Sheng, Anhui Sheng, Jiangxi Sheng, Hunan Sheng, Hubei Sheng provinces",,Heat wave,No,No,No,,,Km2,,,,2006,5.0,1.0,2006,9.0,10.0,134.0,,18000000.0,,18000000.0,,,,,2910000.0,4224508.0,68.8837587123464,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2008-03-29,2023-09-25
2006-9756-TZA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Arusha, Manyara, Kilimanjaro provinces",,Food shortage,No,No,No,,,Km2,,,,2006,,,2006,,,,,3700000.0,,3700000.0,,,,,,,68.8837587123464,"[{""adm1_code"":48357,""adm1_name"":""Arusha""},{""adm1_code"":48363,""adm1_name"":""Kilimanjaro""},{""adm1_code"":48365,""adm1_name"":""Manyara""}]",2010-02-17,2023-09-25
2007-9288-SWZ,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SWZ,Eswatini,Sub-Saharan Africa,Africa,"Hhohho, Lubombo, Manzini, Shiselweni provinces",,Famine,No,No,Yes,15251.0,,Km2,,,,2007,7.0,,2007,,,,,410000.0,,410000.0,,,,,,,70.848792703253,"[{""adm1_code"":2782,""adm1_name"":""Hhohho""},{""adm1_code"":2783,""adm1_name"":""Lubombo""},{""adm1_code"":2784,""adm1_name"":""Manzini""},{""adm1_code"":2785,""adm1_name"":""Shiselweni""}]",2008-07-31,2023-09-25
2007-9343-MOZ,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Gaza, Inhambane, Manica, Sofala, Maputo provinces (Centre and south of the country)","Drought, cyclone et inondations",Food shortage,No,No,No,,,Km2,,,,2007,8.0,,2007,8.0,,,,520000.0,,520000.0,,,,,,,70.848792703253,"[{""adm1_code"":2113,""adm1_name"":""Gaza""},{""adm1_code"":2114,""adm1_name"":""Inhambane""},{""adm1_code"":2115,""adm1_name"":""Manica""},{""adm1_code"":2120,""adm1_name"":""Sofala""},{""adm1_code"":41373,""adm1_name"":""Maputo""}]",2007-08-09,2023-09-25
2007-9347-PHL,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PHL,Philippines,South-eastern Asia,Asia,"La Union, Pangasinan, Ilocos Sur districts (Region I (Ilocos region) province), Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan Valley) province)",,,No,No,No,,,Km2,,,,2007,8.0,,2007,8.0,,,,,,,,,,,,,70.848792703253,"[{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24219,""adm2_name"":""Quirino""}]",2007-08-10,2023-09-25
2007-9494-LSO,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,LSO,Lesotho,Sub-Saharan Africa,Africa,"Maseru, Mafeteng, Leribe, Butha Buthe, Berea, Mohale's Hoek, Quthing provinces (Lowlands region)",,Food shortage,Yes,Yes,No,,,Km2,,,,2007,7.0,,2008,,,,,475000.0,,475000.0,,,,,,,70.848792703253,"[{""adm1_code"":1803,""adm1_name"":""Berea""},{""adm1_code"":1804,""adm1_name"":""Butha Buthe""},{""adm1_code"":1805,""adm1_name"":""Leribe""},{""adm1_code"":1806,""adm1_name"":""Mafeteng""},{""adm1_code"":1807,""adm1_name"":""Maseru""},{""adm1_code"":1808,""adm1_name"":""Mohale's Hoek""},{""adm1_code"":1811,""adm1_name"":""Quthing""}]",2009-05-26,2023-09-25
2007-9499-MWI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MWI,Malawi,Sub-Saharan Africa,Africa,"Karonga, Mzimba districts (Northern Region province), Ntchisi district (Central Region province), Mulanje district (Southern Region province)",,,No,No,No,,,Km2,,,,2007,10.0,,2007,,,,,520000.0,,520000.0,,,,,,,70.848792703253,"[{""adm2_code"":19314,""adm2_name"":""Ntchisi""},{""adm2_code"":19317,""adm2_name"":""Karonga""},{""adm2_code"":19318,""adm2_name"":""Mzimba""},{""adm2_code"":42176,""adm2_name"":""Mulanje""}]",2007-10-16,2023-09-25
2007-9514-BRA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,BRA,Brazil,Latin America and the Caribbean,Americas,"Ceara, Piaui, Maranhao, Tocantins, Minas Gerais provinces",Lack of rain from last six months,,No,No,Yes,,,Km2,,,,2007,10.0,,2007,,,,,1000000.0,,1000000.0,,,,,,,70.848792703253,"[{""adm1_code"":670,""adm1_name"":""Ceara""},{""adm1_code"":674,""adm1_name"":""Maranhao""},{""adm1_code"":677,""adm1_name"":""Minas Gerais""},{""adm1_code"":682,""adm1_name"":""Piaui""},{""adm1_code"":691,""adm1_name"":""Tocantins""}]",2007-10-19,2023-09-25
2007-9548-USA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,USA,United States of America,Northern America,Americas,"California, Georgia, Maryland provinces",Lack of precipitation,,No,No,Yes,,,Km2,,,,2007,10.0,,2009,6.0,,,,,,,,,,,300000.0,423437.0,70.848792703253,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3234,""adm1_name"":""Maryland""}]",2009-07-16,2023-09-25
2007-9650-TLS,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,TLS,Timor-Leste,South-eastern Asia,Asia,"Aileu, Ainaro, Baucau, Ermera, Liquica, Manatuto, Manufahi provinces",,,No,No,No,,,Km2,,,,2007,2.0,,2007,3.0,,,,,,,,,,,,,70.848792703253,"[{""adm1_code"":2957,""adm1_name"":""Aileu""},{""adm1_code"":2958,""adm1_name"":""Ainaro""},{""adm1_code"":2959,""adm1_name"":""Baucau""},{""adm1_code"":2963,""adm1_name"":""Ermera""},{""adm1_code"":2965,""adm1_name"":""Liquica""},{""adm1_code"":2966,""adm1_name"":""Manatuto""},{""adm1_code"":2967,""adm1_name"":""Manufahi""}]",2008-01-03,2023-09-25
2007-9675-ZWE,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:JT-2008-000097,,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,"Masvingo, Matabeleland North, Matabeleland South, Midlands, Manicaland, Mashonaland Central, Mashonaland East, Mashonaland West provinces",,Food shortage,No,No,No,,,Km2,,,,2007,1.0,,2009,6.0,,,,2100000.0,,2100000.0,,,,,,,70.848792703253,"[{""adm1_code"":3437,""adm1_name"":""Manicaland""},{""adm1_code"":3438,""adm1_name"":""Mashonaland Central""},{""adm1_code"":3440,""adm1_name"":""Mashonaland West""},{""adm1_code"":3441,""adm1_name"":""Masvingo""},{""adm1_code"":3443,""adm1_name"":""Matabeleland South""},{""adm1_code"":3444,""adm1_name"":""Midlands""},{""adm1_code"":69549,""adm1_name"":""Matabeleland North""},{""adm1_code"":69550,""adm1_name"":""Mashonaland East""}]",2009-07-20,2023-09-25
2007-9676-DJI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,DJI,Djibouti,Sub-Saharan Africa,Africa,NO DATA: all country selected,,,No,No,No,,,Km2,,,,2007,1.0,,2007,1.0,,,,42750.0,,42750.0,,,,,,,70.848792703253,"[{""adm1_code"":1093,""adm1_name"":""Ali Sabieh""},{""adm1_code"":1094,""adm1_name"":""Dikhil""},{""adm1_code"":1095,""adm1_name"":""Djibouti""},{""adm1_code"":1096,""adm1_name"":""Obock""},{""adm1_code"":1097,""adm1_name"":""Tadjourah""}]",2008-01-14,2023-09-25
2007-9677-MDA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2007-000175,,MDA,Republic of Moldova,Eastern Europe,Europe,Dubasari province (Transnitria region),High temperature and low rainfall,Food shortage,Yes,No,No,,,Km2,,,,2007,,,2007,,,,,210394.0,,210394.0,,,,,406000.0,573051.0,70.848792703253,"[{""adm1_code"":2066,""adm1_name"":""Dubasari""}]",2009-05-27,2023-09-25
2008-9154-THA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,THA,Thailand,South-eastern Asia,Asia,"Ang Thong, Chainat, Chaiyaphum, Chiang Rai, Kalasin, Kampaeng Phet, Khon Kaen, Lampang, Loei, Lopburi, Maha Sarakham, Mukdahan, Nakhon Phanom, Nakhon Ratchasima, Nakhon Sawan, Nan, Nong Bua Lamphu, Nong Khai, Phayao, Phichit, Phitsanulok, Phra Nakhon Si Ayudhya, Phrae, Sakon Nakhon, Saraburi, Singburi, Sukhothai, Suphanburi, Udon Thani, Uthai Thani, Uttaradit provinces",,,No,No,No,,,Km2,,,,2008,4.0,,2008,,,,,10000000.0,,10000000.0,,,,,,,73.5687455355046,"[{""adm1_code"":2852,""adm1_name"":""Ang Thong""},{""adm1_code"":2856,""adm1_name"":""Chainat""},{""adm1_code"":2857,""adm1_name"":""Chaiyaphum""},{""adm1_code"":2860,""adm1_name"":""Chiang Rai""},{""adm1_code"":2863,""adm1_name"":""Kalasin""},{""adm1_code"":2864,""adm1_name"":""Kampaeng Phet""},{""adm1_code"":2866,""adm1_name"":""Khon Kaen""},{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2870,""adm1_name"":""Loei""},{""adm1_code"":2871,""adm1_name"":""Lopburi""},{""adm1_code"":2873,""adm1_name"":""Maha Sarakham""},{""adm1_code"":2874,""adm1_name"":""Mukdahan""},{""adm1_code"":2877,""adm1_name"":""Nakhon Phanom""},{""adm1_code"":2878,""adm1_name"":""Nakhon Ratchasima""},{""adm1_code"":2879,""adm1_name"":""Nakhon Sawan""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2883,""adm1_name"":""Nong Bua Lamphu""},{""adm1_code"":2884,""adm1_name"":""Nong Khai""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2894,""adm1_name"":""Phichit""},{""adm1_code"":2895,""adm1_name"":""Phitsanulok""},{""adm1_code"":2896,""adm1_name"":""Phra Nakhon Si Ayudhya""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2905,""adm1_name"":""Sakon Nakhon""},{""adm1_code"":2909,""adm1_name"":""Saraburi""},{""adm1_code"":2912,""adm1_name"":""Singburi""},{""adm1_code"":2914,""adm1_name"":""Sukhothai""},{""adm1_code"":2915,""adm1_name"":""Suphanburi""},{""adm1_code"":2922,""adm1_name"":""Udon Thani""},{""adm1_code"":2923,""adm1_name"":""Uthai Thani""},{""adm1_code"":2924,""adm1_name"":""Uttaradit""}]",2008-06-26,2023-09-25
2008-9200-ERI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2008-000043,,ERI,Eritrea,Sub-Saharan Africa,Africa,"Achipelagos, Semenawi Keih Bahri provinces (Northern Red Sea Region), Debubawi Keih Bahri province (Southern Red Sea Region), Anseba, Debub provinces",,,No,No,No,,,Km2,,,,2008,10.0,,2008,10.0,,,,1700000.0,,1700000.0,,,,,,,73.5687455355046,"[{""adm1_code"":1205,""adm1_name"":""Anseba""},{""adm1_code"":1206,""adm1_name"":""Archipelagos""},{""adm1_code"":1207,""adm1_name"":""Debub""},{""adm1_code"":1208,""adm1_name"":""Debubawi Keih Bahri""},{""adm1_code"":1211,""adm1_name"":""Semenawi Keih Bahri""}]",2008-10-22,2023-09-25
2008-9200-ETH,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2008-000043,,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Oromia, Somali, Amhara, Afar, Tigray, SNNPR provinces","Heavy drought, weak reany season, loss of animals, food shortages and increase of prices",Famine|Food shortage,No,No,No,,,Km2,,,,2008,5.0,,2009,10.0,,,,6400000.0,,6400000.0,,,,,,,73.5687455355046,"[{""adm1_code"":1228,""adm1_name"":""Afar""},{""adm1_code"":1229,""adm1_name"":""Amhara""},{""adm1_code"":1236,""adm1_name"":""SNNPR""},{""adm1_code"":1237,""adm1_name"":""Tigray""},{""adm1_code"":47678,""adm1_name"":""Oromia""},{""adm1_code"":47679,""adm1_name"":""Somali""}]",2009-10-15,2023-09-25
2008-9302-KEN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2008-000098,,KEN,Kenya,Sub-Saharan Africa,Africa,"Sacho, Marigat, Mukutani, Tenges, Kolowa, Tangulbei, Nginyang cities/towns (Baringo district, Rift Valley province), Samburu district (Rift valley province), Turkana, West Pokot, Administrative Unit Not Available districts (North Rift Valley province), Central, Eastern, North Eastern, Coast provinces",Poor November rain,,Yes,No,No,,,Km2,,,,2008,7.0,,2009,,,4.0,,3800000.0,,3800000.0,,,,,,,73.5687455355046,"[{""adm1_code"":51325,""adm1_name"":""Central""},{""adm1_code"":51326,""adm1_name"":""Coast""},{""adm1_code"":51327,""adm1_name"":""Eastern""},{""adm1_code"":51329,""adm1_name"":""North Eastern""},{""adm2_code"":51377,""adm2_name"":""Baringo""},{""adm2_code"":51389,""adm2_name"":""Samburu""},{""adm2_code"":51392,""adm2_name"":""Turkana""},{""adm2_code"":51394,""adm2_name"":""West Pokot""},{""adm2_code"":61001,""adm2_name"":""Administrative unit not available""}]",2011-11-30,2023-09-25
2008-9303-DJI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2008-000043,,DJI,Djibouti,Sub-Saharan Africa,Africa,"Djibouti, Arta cities (Djibouti district, Djibouti province), Ali Sabieh district (Ali Sabieh province), Obock district (Obock province), Tadjourah district (Tadjourah province), Dikhil district (Dikhil province)",Delayed and below-normal rains,Food shortage,Yes,No,No,,,Km2,,,,2008,7.0,,2009,,,,,340000.0,,340000.0,,,,,,,73.5687455355046,"[{""adm2_code"":15272,""adm2_name"":""Ali Sabieh""},{""adm2_code"":15274,""adm2_name"":""Dikhil""},{""adm2_code"":15276,""adm2_name"":""Djibouti""},{""adm2_code"":15278,""adm2_name"":""Obock""},{""adm2_code"":15282,""adm2_name"":""Tadjourah""}]",2009-05-26,2023-09-25
2008-9307-UGA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:OT-2008-000164,,UGA,Uganda,Sub-Saharan Africa,Africa,"Nakapiripit, Kodito, Abim provinces (Karamoja region, North-East)",Lack of rains,Food shortage,Yes,No,No,,,Km2,,,,2008,7.0,,2009,10.0,,,,1100000.0,,1100000.0,,,,,,,73.5687455355046,"[{""adm1_code"":743,""adm1_name"":""Abim""},{""adm1_code"":765,""adm1_name"":""Kotido""},{""adm1_code"":773,""adm1_name"":""Nakapiripirit""}]",2010-08-16,2023-09-25
2008-9456-TJK,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,TJK,Tajikistan,Central Asia,Asia,"Badakhshoni Kuni, Khatlon, Sogd, Tadzhikistan Territories provinces","Severe winter storm, locust infestation, increase in food and fuel cost",Food shortage,No,No,No,,,Km2,,,,2008,10.0,,2008,10.0,,,,800000.0,,800000.0,,,,,,,73.5687455355046,"[{""adm1_code"":2847,""adm1_name"":""Badakhshoni Kuni""},{""adm1_code"":2848,""adm1_name"":""Khatlon""},{""adm1_code"":2849,""adm1_name"":""Sogd""},{""adm1_code"":2850,""adm1_name"":""Tadzhikistan Territories""}]",2008-10-07,2023-09-25
2008-9468-SOM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SOM,Somalia,Sub-Saharan Africa,Africa,"Matabaan city, Belet Weyne district (Hiraan province)",,Food shortage,No,No,No,,,Km2,,,,2008,1.0,,2009,4.0,,,,3300000.0,,3300000.0,,,,,,,73.5687455355046,"[{""adm2_code"":25684,""adm2_name"":""Belet Weyne""}]",2009-05-06,2023-09-25
2008-9475-AFG,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,AFG,Afghanistan,Southern Asia,Asia,"Kunduz, Balkh, Faryab, Badghis provinces",,Food shortage,No,No,No,,,Km2,,,,2008,10.0,,2008,10.0,,,,280000.0,,280000.0,,,,,,,73.5687455355046,"[{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":275,""adm1_name"":""Balkh""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":289,""adm1_name"":""Kunduz""}]",2009-01-07,2023-09-25
