Disaster Type,Magnitude,Magnitude Scale,Minimum Temperature,Maximum Temperature,Dew Point,Temperature,Wind Speed Min,Wind Speed Max,Wind Speed Mean,Wind Direction,Relative Humidity Min,Relative Humidity Max,Relative Humidity Mean,Weather Type,Precipitation,Cloud Cover,Sea Level Pressure,Precipitation Cover
Earthquake,6.1,Richter,80.0,96.4,73.7,87.3,2.9,12.7,7.6,76.48,44.46,85.49,66.09,"Lightning Without Thunder, Sky Coverage Increasing, Smoke Or Haze",0.0,41.7,1009.2,0.0
Flood,106545.57,Km2,70.5,93.7,56.8,81.9,2.3,18.0,6.2,170.38,25.1,76.3,44.67,"Lightning Without Thunder, Rain Showers, Sky Coverage Increasing",0.0,44.7,1002.7,4.17
Flood,106545.57,Km2,64.7,86.1,61.0,72.4,2.3,16.4,7.5,209.33,36.1,95.67,69.9,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",1.53,54.5,1007.6,16.67
Flood,106545.57,Km2,62.7,83.7,57.8,73.5,2.0,10.2,5.3,199.38,35.76,89.59,61.21,"Thunderstorm Without Precipitation, Rain Showers, Sky Unchanged",0.0,42.7,1006.8,4.17
Flood,106545.57,Km2,66.6,85.9,57.8,74.8,2.0,13.7,6.2,150.79,30.92,84.54,57.95,"Thunderstorm, Sky Coverage Decreasing, Sky Coverage Increasing",0.3,45.3,1005.9,12.5
Flood,106545.57,Km2,66.0,86.1,57.7,74.9,2.3,13.4,7.3,127.38,36.1,77.6,57.04,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing",0.04,39.8,1005.8,8.33
Flood,106545.57,Km2,66.9,83.9,57.9,75.2,2.2,17.9,7.7,151.23,38.82,74.39,56.27,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing",0.29,41.4,1006.9,17.39
Flood,106545.57,Km2,64.1,89.7,55.4,78.8,2.2,13.4,5.8,200.83,27.42,74.86,47.22,Thunderstorm,0.0,35.3,1005.8,0.0
Flood,85984.41,Km2,65.0,78.2,37.3,70.9,4.5,24.6,15.1,165.0,20.93,52.82,30.74,,0.0,92.5,1004.0,0.0
Flood,85984.41,Km2,55.7,68.1,45.8,62.2,4.5,17.9,10.8,170.0,35.58,85.47,56.78,"Rain, Light Rain, Sky Coverage Increasing",0.02,95.0,1005.9,12.5
Flood,85984.41,Km2,50.6,76.4,30.7,65.3,2.2,13.4,7.8,112.5,10.87,68.72,32.03,,0.0,73.8,1006.4,0.0
Flood,85984.41,Km2,47.6,83.4,33.0,69.7,2.2,11.2,5.6,142.5,17.04,47.67,27.55,,0.0,22.5,1008.1,0.0
Flood,85984.41,Km2,50.3,86.6,37.6,72.6,2.2,13.4,7.0,206.25,17.58,53.6,30.27,Thunderstorm,0.0,53.8,1006.5,0.0
Flood,88755.01,Km2,54.1,62.8,53.7,57.3,8.8,20.5,13.3,99.96,75.75,98.55,88.16,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.14,79.5,1017.7,54.17
Flood,88755.01,Km2,50.2,63.2,53.3,57.0,4.2,20.5,9.2,76.21,74.37,99.07,87.9,"Mist, Rain, Thunderstorm, Fog, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",0.75,82.2,1016.5,41.67
Flood,88755.01,Km2,52.0,68.2,52.1,59.2,2.7,18.0,8.5,122.71,54.02,95.21,78.4,"Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",0.11,32.9,1016.3,20.83
Flood,88755.01,Km2,54.5,60.8,54.5,56.9,4.5,22.4,16.1,18.75,84.24,98.08,91.72,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Fog, Light Rain, Sky Coverage Increasing",0.77,93.6,1014.3,54.17
Flood,88755.01,Km2,51.5,57.4,53.9,54.9,4.8,13.1,9.4,38.0,82.32,100.0,96.24,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",1.27,75.6,1014.0,70.83
Flood,88755.01,Km2,50.9,61.3,51.7,55.9,4.4,10.6,7.0,88.79,69.41,98.9,85.99,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.04,75.7,1014.5,33.33
Flood,88755.01,Km2,55.1,65.4,55.2,59.9,2.3,11.4,6.4,142.42,70.23,100.0,84.65,"Fog, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.03,60.2,1015.2,25.0
Flood,88755.01,Km2,57.1,69.3,54.1,63.3,2.3,7.9,5.2,199.83,63.58,84.86,72.3,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.19,32.9,1016.9,8.33
Flood,34619.97,Km2,66.0,90.6,56.7,76.4,2.2,9.2,4.0,260.9,28.65,81.39,53.78,"Light Drizzle, Sky Coverage Decreasing, Smoke Or Haze",0.33,60.3,1006.5,20.0
Flood,34619.97,Km2,65.8,88.5,62.2,72.8,0.0,5.6,3.2,186.29,36.36,93.93,72.61,"Drizzle, Mist, Light Drizzle, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.04,74.5,1008.2,25.0
Flood,34619.97,Km2,66.5,82.3,60.8,76.1,2.2,9.2,5.3,195.27,45.09,89.24,60.55,"Light Rain, Sky Coverage Decreasing",0.0,57.3,1007.8,9.09
Flood,34619.97,Km2,67.5,80.3,60.8,73.4,0.0,6.7,4.1,215.8,50.99,82.7,65.65,Sky Coverage Increasing,0.0,73.4,1010.1,0.0
Flood,34619.97,Km2,66.3,89.7,56.7,78.8,2.2,11.4,6.2,259.11,18.37,97.53,52.49,,0.0,70.8,1009.9,0.0
Earthquake,5.2,Richter,46.4,67.8,48.3,57.3,1.1,8.8,5.2,221.04,48.86,98.62,73.86,"Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing",0.51,65.4,1016.8,8.7
Earthquake,6.6,Richter,73.8,84.3,74.6,78.0,1.1,13.6,5.4,206.73,68.67,100.0,89.78,"Drizzle, Rain, Thunderstorm, Light Rain",0.41,60.9,1011.8,12.5
Flood,133359.74,Km2,54.2,73.5,33.7,63.1,6.7,13.4,10.1,260.0,19.54,56.13,36.8,,0.0,95.0,1008.4,0.0
Flood,133359.74,Km2,49.2,59.6,36.2,53.2,2.2,4.5,3.9,65.0,21.87,70.53,57.56,"Heavy Rain And Snow, Light Rain",0.0,75.0,1002.8,0.0
Flood,133359.74,Km2,48.8,56.0,29.5,52.4,,,,,35.41,47.87,41.64,,0.0,60.0,1007.3,0.0
Flood,133359.74,Km2,54.2,71.9,29.5,61.9,4.5,4.5,4.5,265.0,22.7,37.8,29.8,,0.0,45.0,1009.3,0.0
Flood,133359.74,Km2,49.7,71.7,23.8,58.8,2.2,6.7,4.5,175.71,16.37,39.34,26.8,,0.0,30.0,1007.1,0.0
Flood,133359.74,Km2,51.2,68.6,30.5,62.1,2.2,4.5,3.0,150.0,24.08,46.18,33.14,,0.0,0.0,1012.5,0.0
Earthquake,5.8,Richter,69.0,77.7,69.6,72.5,2.2,5.7,3.3,247.13,73.21,99.71,91.12,"Mist, Fog, Light Rain",0.07,100.0,1006.7,37.5
Flood,5390.18,Km2,77.1,88.4,77.0,83.3,2.2,6.7,3.6,180.0,70.45,95.9,81.95,"Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.0,83.8,1008.0,0.0
Flood,5390.18,Km2,77.3,92.6,77.2,84.2,2.2,4.5,3.2,125.71,61.22,95.33,80.9,"Lightning Without Thunder, Rain Showers, Sky Unchanged, Smoke Or Haze",0.2,92.5,1008.3,12.5
Flood,5390.18,Km2,76.7,80.7,76.2,78.7,2.2,4.5,2.5,126.25,87.79,98.23,92.35,"Lightning Without Thunder, Rain, Thunderstorm, Sky Coverage Increasing, Smoke Or Haze",1.69,93.8,1009.3,37.5
Flood,5390.18,Km2,75.8,91.5,75.9,82.4,2.2,8.9,3.6,113.75,64.07,93.12,81.69,"Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing, Smoke Or Haze",0.08,71.3,1009.4,12.5
Flood,5390.18,Km2,77.1,93.5,76.5,83.8,2.2,6.7,3.4,93.75,53.5,95.35,80.59,"Thunderstorm, Sky Coverage Decreasing, Sky Unchanged, Smoke Or Haze",0.69,77.5,1010.0,25.0
Flood,5390.18,Km2,76.7,89.3,77.1,81.8,2.2,6.7,3.1,82.5,67.35,95.32,86.25,"Lightning Without Thunder, Precipitation In Vicinity, Thunderstorm, Rain Showers",3.24,90.0,1009.4,37.5
Flood,5390.18,Km2,78.2,89.3,76.8,82.2,2.2,8.9,3.5,184.29,67.35,94.22,84.33,"Lightning Without Thunder, Precipitation In Vicinity, Rain Showers, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",0.0,87.5,1008.7,0.0
Flood,5390.18,Km2,77.6,90.2,76.9,81.9,2.2,11.2,4.2,188.75,68.66,94.21,85.42,"Rain Showers, Sky Coverage Increasing, Smoke Or Haze",0.02,85.0,1008.9,25.0
Flood,5390.18,Km2,77.1,92.0,77.2,84.9,2.2,6.7,3.1,250.0,64.9,93.08,78.72,"Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.0,82.5,1009.4,0.0
Flood,5390.18,Km2,77.3,93.3,77.4,84.3,2.2,4.5,3.1,215.0,63.15,95.33,80.6,"Lightning Without Thunder, Thunderstorm, Sky Coverage Decreasing, Smoke Or Haze",0.01,56.3,1010.0,12.5
Flood,5390.18,Km2,77.1,94.7,77.6,85.5,2.2,6.7,4.2,236.25,58.99,94.76,78.63,"Sky Unchanged, Smoke Or Haze",0.0,61.3,1008.8,0.0
Flood,5390.18,Km2,79.4,89.7,77.3,84.0,2.2,8.9,4.5,228.75,70.54,92.58,80.78,"Precipitation In Vicinity, Sky Coverage Increasing, Smoke Or Haze",0.0,75.0,1009.4,0.0
Flood,5390.18,Km2,77.3,93.8,76.7,85.1,2.2,8.9,3.8,201.43,60.29,93.63,77.48,"Rain Showers, Sky Coverage Decreasing, Sky Unchanged, Smoke Or Haze",0.04,60.0,1009.3,12.5
Flood,5390.18,Km2,77.6,92.9,76.5,83.6,2.2,8.9,3.9,177.5,62.37,91.42,79.97,"Thunderstorm Without Precipitation, Sky Coverage Decreasing, Smoke Or Haze",0.02,65.0,1009.3,12.5
Flood,5390.18,Km2,77.6,93.5,76.3,85.1,2.2,4.5,3.4,235.0,57.88,93.08,76.3,"Lightning Without Thunder, Sky Coverage Decreasing, Smoke Or Haze",0.0,57.5,1010.1,0.0
Flood,5390.18,Km2,77.3,93.5,76.8,85.4,2.2,6.7,3.6,232.5,61.33,93.63,76.53,"Sky Coverage Increasing, Smoke Or Haze",0.0,47.5,1009.5,0.0
Flood,5390.18,Km2,78.9,89.9,77.2,83.9,2.2,4.5,2.8,201.25,68.62,93.12,81.18,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Unchanged, Smoke Or Haze",0.18,66.3,1008.4,25.0
Flood,5390.18,Km2,78.2,91.5,76.8,84.6,2.2,6.7,3.9,217.5,62.19,93.66,78.38,"Lightning Without Thunder, Sky Coverage Decreasing, Smoke Or Haze",0.0,83.8,1008.4,0.0
Flood,5390.18,Km2,77.3,91.5,75.9,84.1,2.2,6.7,3.6,181.25,59.64,94.2,77.54,"Precipitation In Vicinity, Thunderstorm, Rain Showers, Sky Coverage Increasing, Smoke Or Haze",0.02,83.8,1008.7,12.5
Flood,5390.18,Km2,76.7,93.5,75.8,85.0,2.2,6.7,3.9,211.25,57.79,91.39,75.36,"Sky Coverage Increasing, Smoke Or Haze",0.0,56.3,1007.8,0.0
Flood,5390.18,Km2,77.6,92.9,75.6,81.5,2.2,11.2,3.6,177.5,55.34,95.35,83.9,"Thunderstorm, Sky Coverage Increasing, Smoke Or Haze",0.71,83.8,1008.7,25.0
Earthquake,7.6,Richter,80.0,80.0,73.1,80.0,0.0,0.0,0.0,,79.69,79.69,79.69,Smoke Or Haze,0.0,80.0,1011.2,0.0
Flood,12361.41,Km2,70.1,83.6,72.2,76.8,0.0,5.8,2.0,267.69,73.25,100.0,86.28,"Thunderstorm, Sky Coverage Increasing",0.39,84.6,1009.6,7.69
Flood,12361.41,Km2,79.1,84.5,71.7,81.9,1.1,3.4,2.1,306.92,65.61,83.08,71.55,,0.0,49.2,1009.5,0.0
Flood,12361.41,Km2,78.0,83.6,74.0,81.1,1.1,4.7,2.4,256.92,72.62,89.26,79.26,"Thunderstorm, Thunderstorm Without Precipitation",0.01,81.5,1007.3,7.69
Flood,27244.66,Km2,48.6,60.0,51.7,53.0,1.9,9.3,5.1,270.25,84.04,99.8,95.66,"Mist, Rain, Fog, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.65,82.0,1018.8,16.67
Flood,27244.66,Km2,48.6,69.7,52.2,57.4,0.4,5.6,3.1,169.78,60.46,99.32,84.11,"Mist, Rain, Fog, Light Rain",0.01,74.5,1017.9,4.17
Flood,27244.66,Km2,51.9,64.5,55.3,57.1,1.6,10.6,6.1,296.5,78.29,100.0,94.01,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.06,76.8,1015.4,12.5
Flood,27244.66,Km2,53.7,68.4,56.4,58.9,2.2,7.2,4.2,257.96,73.37,100.0,92.13,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.44,59.7,1013.7,12.5
Flood,27244.66,Km2,52.2,70.8,56.2,60.7,0.5,5.7,3.7,194.62,60.36,99.49,86.43,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Increasing",0.09,52.8,1012.2,12.5
Flood,27244.66,Km2,56.3,75.1,59.0,66.0,0.6,9.1,4.3,170.6,58.44,100.0,79.31,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Fog, Rain Showers, Sky Coverage Increasing",0.03,35.7,1014.9,9.09
Flood,27244.66,Km2,58.6,82.6,54.0,70.2,2.0,8.2,4.9,252.8,37.27,86.69,59.09,Fog,0.0,27.1,1019.2,0.0
Flood,27244.66,Km2,62.9,84.1,55.3,72.6,1.4,11.3,5.6,282.78,40.7,81.94,55.92,"Mist, Fog",0.0,11.7,1021.9,0.0
Flood,27244.66,Km2,57.2,80.1,60.1,69.3,0.0,5.7,3.5,185.53,49.94,100.0,74.8,"Mist, Fog",0.0,27.6,1024.0,0.0
Flood,27244.66,Km2,55.4,81.1,59.3,68.7,0.0,8.1,3.6,135.45,48.97,100.0,74.32,,0.0,31.7,1019.0,0.0
Flood,27244.66,Km2,57.2,84.3,58.0,69.8,1.1,8.6,4.5,122.23,41.1,93.75,69.04,"Mist, Rain, Fog",0.0,27.2,1014.5,0.0
Flood,27244.66,Km2,55.4,85.0,59.7,70.5,0.0,9.0,4.0,129.0,44.07,95.29,70.9,,0.0,18.2,1015.0,0.0
Flood,27244.66,Km2,61.0,91.7,60.4,76.1,1.5,6.2,3.9,179.96,33.68,88.42,62.16,"Mist, Fog",0.0,17.7,1015.4,0.0
Flood,27244.66,Km2,62.2,87.8,58.9,74.0,0.8,7.7,4.3,216.96,32.28,96.7,62.75,Fog,0.0,21.3,1019.3,0.0
Flood,27244.66,Km2,61.5,88.4,60.5,73.8,0.5,6.5,3.6,72.13,42.32,87.1,65.03,,0.0,22.5,1016.7,0.0
Flood,27244.66,Km2,61.3,87.5,61.4,73.3,0.9,16.4,4.0,141.25,43.3,92.26,68.71,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog",0.0,39.0,1014.0,0.0
Flood,27244.66,Km2,57.5,76.5,60.1,65.4,2.2,11.5,4.7,221.0,64.86,98.52,83.77,"Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.36,69.4,1017.5,4.17
Flood,27244.66,Km2,57.7,75.1,61.2,66.1,0.7,5.9,2.9,141.0,65.82,99.62,84.88,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",0.21,58.9,1017.0,12.5
Flood,27244.66,Km2,57.6,81.1,60.7,68.9,0.5,7.2,3.2,164.71,48.28,99.11,77.36,"Lightning Without Thunder, Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",0.09,60.9,1014.6,8.33
Flood,27244.66,Km2,56.9,81.1,58.7,69.0,0.5,11.4,3.5,241.17,45.01,93.91,71.96,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing, Funnel Cloud/Tornado",0.11,42.2,1014.1,12.5
Flood,27244.66,Km2,54.2,84.2,59.0,68.4,1.1,6.4,3.5,193.13,46.82,91.66,73.73,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.01,31.5,1016.8,4.17
Flood,27244.66,Km2,57.9,83.5,60.2,71.0,0.5,7.0,3.4,110.83,47.22,92.06,70.42,"Mist, Fog",0.0,31.8,1017.3,0.0
Flood,27244.66,Km2,59.7,76.2,62.1,66.8,1.5,11.1,5.3,196.92,62.11,98.38,85.81,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.32,54.8,1015.0,4.17
Flood,27244.66,Km2,59.4,73.6,61.6,65.1,1.1,7.5,4.3,273.45,69.1,99.41,89.05,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.1,71.1,1018.6,12.5
Flood,27244.66,Km2,60.8,80.1,63.8,68.2,2.1,7.0,4.3,199.5,59.78,99.96,86.78,"Mist, Rain, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",0.06,62.6,1023.2,12.5
Flood,32382.22,Km2,72.7,79.0,74.3,76.4,1.7,11.4,6.3,219.54,82.75,98.07,93.19,"Mist, Rain, Fog, Rain Showers, Light Rain",0.58,65.6,1002.7,8.33
Flood,32382.22,Km2,72.1,78.3,74.5,75.1,2.0,11.4,7.1,216.92,92.68,100.0,97.9,"Mist, Rain, Rain Showers, Fog, Heavy Rain, Light Rain",4.95,71.7,1002.8,16.67
Flood,32382.22,Km2,69.0,72.9,70.3,71.2,1.3,5.8,3.3,228.83,90.53,100.0,97.05,"Mist, Rain, Rain Showers, Fog, Heavy Rain, Light Rain",2.97,66.6,1006.8,16.67
Flood,32382.22,Km2,68.8,77.1,70.6,71.9,0.9,5.1,3.0,244.63,84.08,100.0,95.87,"Mist, Rain, Rain Showers, Fog, Light Rain",0.84,69.1,1009.4,12.5
Flood,32382.22,Km2,69.3,72.5,70.7,71.0,1.1,7.0,3.9,221.18,96.56,100.0,98.96,"Mist, Rain, Rain Showers, Fog, Heavy Rain, Light Rain, Sky Coverage Increasing",3.02,69.8,1008.4,17.39
Flood,32382.22,Km2,68.3,83.4,70.0,74.3,1.4,4.8,3.1,188.67,65.77,100.0,87.43,"Mist, Rain, Fog, Light Rain",0.02,65.2,1005.7,4.17
Earthquake,5.7,Richter,88.4,113.3,22.1,103.9,2.2,11.4,6.5,219.09,1.42,14.9,7.05,,0.0,0.0,996.4,0.0
Earthquake,7.1,Richter,,,,,,,,,,,,,0.0,,,
Earthquake,6.4,Richter,56.1,70.3,56.6,63.3,0.6,7.9,4.5,186.25,65.04,93.97,79.44,"Mist, Rain, Fog, Light Rain",0.0,48.2,1012.2,0.0
Earthquake,5.5,Richter,76.4,87.9,76.3,81.0,2.2,5.5,3.2,261.75,73.16,95.21,86.26,"Precipitation In Vicinity, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",0.05,93.8,1010.3,25.0
Earthquake,6.0,Richter,79.1,83.0,78.7,81.1,4.5,6.7,5.2,198.33,89.45,96.49,92.46,"Lightning Without Thunder, Thunderstorm Without Precipitation, Fog",0.0,65.6,1007.6,0.0
Flood,10883.12,Km2,73.1,78.8,73.7,74.6,3.3,12.8,6.5,205.55,88.69,99.72,96.9,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Fog, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",2.17,93.5,1011.4,18.18
Flood,10883.12,Km2,74.0,80.9,75.9,78.0,5.3,13.9,9.1,205.04,86.65,98.79,93.39,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Rain Showers, Fog, Heavy Rain, Light Rain, Sky Coverage Increasing",2.97,86.7,1009.7,17.39
Flood,10883.12,Km2,73.7,80.1,75.0,77.0,3.5,14.5,8.1,184.79,86.97,99.37,93.46,"Mist, Rain, Thunderstorm, Fog, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",2.63,90.3,1008.7,16.67
Flood,9114.7,Km2,64.3,73.4,50.4,67.6,4.7,17.5,10.4,241.5,31.24,87.25,56.06,"Drizzle, Precipitation In Vicinity, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.1,51.4,1016.6,37.5
Flood,9114.7,Km2,61.1,69.9,63.2,65.4,2.8,12.3,5.8,151.92,82.05,97.79,92.46,"Lightning Without Thunder, Light Drizzle, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",3.14,76.4,1021.9,83.33
Flood,9114.7,Km2,64.2,76.7,65.5,69.0,3.7,15.2,8.8,177.58,75.8,98.47,89.0,"Light Drizzle, Rain, Light Drizzle/Rain, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",6.31,69.8,1021.8,66.67
Flood,9114.7,Km2,65.4,76.3,65.0,71.4,3.0,17.1,6.4,251.17,70.14,91.89,80.45,"Drizzle, Light Drizzle, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.22,79.9,1020.8,25.0
Flood,9114.7,Km2,68.5,84.8,68.4,75.6,1.7,12.0,5.2,183.08,58.51,93.59,79.47,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,49.3,1017.9,0.0
Flood,9114.7,Km2,69.6,86.5,69.0,77.2,1.6,7.2,3.9,208.42,56.83,93.06,77.31,Mist,0.0,28.3,1017.6,0.0
Earthquake,5.6,Richter,49.1,79.7,47.9,63.7,0.2,9.2,3.9,198.1,28.68,93.5,61.69,,0.0,0.1,1020.9,0.0
Earthquake,6.5,Richter,73.9,84.2,72.7,79.6,1.8,9.2,5.3,205.44,65.98,94.44,80.14,"Rain, Sky Coverage Increasing",0.04,58.7,1012.5,5.0
Earthquake,5.6,Richter,78.0,88.8,75.6,82.6,0.0,4.7,1.4,212.5,65.7,87.79,79.96,"Mist, Smoke Or Haze",0.0,76.3,1009.8,0.0
Flood,30368.53,Km2,68.0,88.9,67.5,79.0,0.0,8.8,4.5,214.67,43.86,100.0,70.66,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,9.5,1011.7,0.0
Flood,30368.53,Km2,68.0,88.8,67.1,78.6,0.0,9.6,4.4,200.13,47.9,93.97,70.28,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,14.0,1012.9,0.0
Flood,30368.53,Km2,64.4,87.0,66.3,75.7,1.1,9.6,5.2,156.59,41.64,100.0,75.59,"Lightning Without Thunder, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.01,46.5,1011.0,4.17
Flood,30368.53,Km2,62.6,84.0,61.9,74.4,2.2,12.6,6.7,218.58,42.5,100.0,68.15,"Sky Coverage Decreasing, Sky Coverage Increasing",0.57,28.3,1010.0,8.33
Flood,30368.53,Km2,59.0,84.4,57.2,74.6,0.0,10.9,5.9,172.22,36.62,93.84,57.37,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,17.5,1013.9,0.0
Flood,30368.53,Km2,59.0,85.6,57.1,74.8,0.0,7.4,4.1,198.58,35.07,87.84,56.64,Sky Coverage Increasing,0.0,15.8,1015.3,0.0
Flood,30368.53,Km2,62.6,86.6,59.1,76.0,2.2,8.0,5.6,145.29,34.98,93.84,59.29,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,3.9,1014.9,0.0
Earthquake,7.5,Richter,,,,,,,,,,,,,0.0,,,
Earthquake,5.7,Richter,58.0,76.9,60.8,67.4,1.0,7.9,4.9,230.92,55.39,99.19,80.93,"Mist, Fog",0.0,36.3,1012.8,0.0
Earthquake,6.4,Richter,,,,,,,,,,,,,0.0,,,
Flood,23763.91,Km2,57.3,60.5,56.4,58.5,10.6,21.9,16.0,90.71,83.79,97.82,92.95,"Mist, Light Drizzle, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",3.81,98.8,1014.2,16.67
Flood,23763.91,Km2,56.5,71.2,56.5,63.4,1.1,13.3,6.4,242.52,58.46,93.39,78.94,"Mist, Light Drizzle, Rain, Light Rain",0.18,82.1,1008.8,4.17
Earthquake,5.1,Richter,73.7,75.8,74.2,74.6,2.2,4.5,3.4,296.67,97.62,99.4,98.63,"Rain, Light Rain",1.59,100.0,1002.4,71.43
Earthquake,6.6,Richter,,,,,,,,,,,,,0.0,,,
Flood,60942.37,Km2,78.8,93.3,77.3,85.8,2.2,9.2,5.2,200.77,58.97,93.08,77.03,"Lightning Without Thunder, Thunderstorm Without Precipitation, Sky Coverage Increasing",0.0,62.7,,0.0
Flood,60942.37,Km2,80.1,96.3,77.6,87.4,0.0,6.9,3.8,261.43,55.43,90.48,73.7,Sky Coverage Increasing,0.0,40.2,,0.0
Flood,60942.37,Km2,80.7,96.9,78.1,86.8,0.0,4.7,2.0,317.14,52.78,94.31,76.65,"Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,53.6,,0.0
Flood,60942.37,Km2,,,,,,,,,,,,,0.0,,,
Flood,60942.37,Km2,,,,,,,,,,,,,0.0,,,
Flood,60942.37,Km2,79.7,96.8,78.2,87.9,2.2,6.9,3.9,247.69,53.26,94.27,74.7,,0.0,46.6,,0.0
Flood,60942.37,Km2,74.7,93.2,76.4,84.7,3.4,16.1,6.8,266.67,49.66,88.92,77.34,"Thunderstorm, Thunderstorm Without Precipitation",0.0,55.5,,0.0
Flood,60942.37,Km2,74.7,95.0,74.9,85.5,2.2,9.2,5.3,229.23,53.01,94.14,72.89,Sky Coverage Increasing,0.0,46.7,,0.0
Flood,60942.37,Km2,76.9,96.2,77.7,87.1,2.2,6.9,4.6,224.88,54.46,94.27,75.29,Thunderstorm Without Precipitation,0.0,42.0,,0.0
Flood,60942.37,Km2,75.3,93.2,77.0,83.2,0.0,6.9,3.4,176.25,59.5,100.0,82.72,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing",0.0,63.9,,0.0
Flood,60942.37,Km2,77.1,93.2,78.2,85.0,0.0,6.9,2.3,221.25,59.5,100.0,81.44,"Thunderstorm Without Precipitation, Sky Coverage Decreasing",0.0,41.1,,0.0
