Disaster Type,Magnitude,Magnitude Scale,Minimum Temperature,Maximum Temperature,Dew Point,Temperature,Wind Speed Min,Wind Speed Max,Wind Speed Mean,Wind Direction,Relative Humidity Min,Relative Humidity Max,Relative Humidity Mean,Weather Type,Precipitation,Cloud Cover,Sea Level Pressure,Precipitation Cover
Flood,,Km2,73.5,82.5,72.4,77.3,0.0,9.2,5.2,275.0,69.74,100.0,85.6,"Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,93.9,1017.4,0.0
Flood,,Km2,69.9,77.1,68.2,73.1,0.0,11.4,4.8,270.0,69.37,94.06,84.95,"Light Drizzle, Rain, Light Rain, Sky Unchanged",0.0,97.1,1020.6,0.0
Flood,,Km2,68.1,78.9,66.1,71.9,0.0,9.2,3.2,236.36,57.65,100.0,83.31,"Light Drizzle, Light Rain, Sky Unchanged",0.0,97.4,1021.1,0.0
Flood,,Km2,66.3,73.5,66.2,69.4,0.0,6.9,1.1,120.0,73.47,100.0,89.46,"Mist, Heavy Drizzle, Light Drizzle, Precipitation In Vicinity, Rain",0.0,97.3,1021.3,0.0
Flood,,Km2,68.1,75.3,64.5,71.7,0.0,9.2,4.5,266.47,69.17,94.02,78.62,"Precipitation In Vicinity, Light Drizzle, Light Rain",0.0,99.5,1020.7,0.0
Flood,,Km2,69.9,77.1,66.1,72.3,0.0,13.9,5.2,262.94,65.16,94.02,81.47,,0.0,95.4,1019.5,0.0
Flood,,Km2,69.9,80.7,67.8,75.1,0.0,9.2,2.8,289.09,65.57,94.06,78.42,Light Drizzle,0.0,95.0,1017.8,0.0
Flood,,Km2,67.7,84.3,65.5,75.3,0.0,6.9,2.1,151.11,42.57,100.0,74.62,,0.0,62.9,1016.6,0.0
Flood,,Km2,64.5,82.5,67.2,73.8,0.0,9.2,2.5,214.29,56.69,100.0,81.7,,0.0,74.0,1015.9,0.0
Flood,,Km2,66.8,82.5,66.8,74.3,0.0,9.2,2.6,278.75,48.1,94.02,79.23,,0.0,49.0,1014.5,0.0
Flood,,Km2,64.5,82.5,68.0,74.0,0.0,11.4,3.3,196.67,58.12,100.0,83.25,,0.0,43.3,1013.0,0.0
Flood,,Km2,66.3,84.3,68.4,74.9,0.0,9.2,2.3,318.75,58.15,100.0,81.79,"Mist, Sky Unchanged",0.0,34.5,1012.7,0.0
Flood,,Km2,69.9,84.3,69.9,75.3,0.0,9.2,2.3,225.0,62.07,100.0,84.45,Precipitation In Vicinity,0.0,72.2,1013.5,0.0
Flood,,Km2,64.7,84.3,65.2,74.0,0.0,9.2,2.4,188.57,48.37,96.29,76.57,Mist,0.0,31.7,1013.9,0.0
Flood,,Km2,64.5,82.5,67.7,73.4,0.0,6.9,0.8,246.67,61.85,100.0,83.38,,0.0,58.3,1014.0,0.0
Flood,,Km2,68.1,84.3,69.2,73.8,0.0,9.2,1.8,198.0,65.78,100.0,86.43,,0.0,34.3,1013.1,0.0
Flood,,Km2,68.1,84.3,71.1,75.3,0.0,9.2,1.5,298.0,69.93,100.0,87.54,,0.0,43.3,1011.0,0.0
Flood,11140.0,Km2,55.5,75.3,59.4,66.4,0.0,4.7,2.7,207.14,57.16,100.0,80.56,"Mist, Fog",0.0,90.0,,0.0
Flood,11140.0,Km2,53.7,73.5,56.5,60.9,2.2,3.4,2.5,115.0,61.9,100.0,87.46,"Mist, Fog",0.0,77.5,,0.0
Flood,11140.0,Km2,53.7,55.5,54.3,54.3,0.0,2.2,0.7,140.0,100.0,100.0,100.0,Fog,0.0,90.0,,0.0
Flood,11140.0,Km2,53.7,67.2,57.8,60.0,2.2,3.4,2.5,193.33,71.0,100.0,93.26,"Rain, Light Rain, Sky Coverage Increasing",0.0,100.0,,0.0
Flood,11140.0,Km2,57.3,69.9,58.7,64.0,0.0,4.7,2.8,127.5,68.59,100.0,84.08,"Mist, Rain, Fog, Sky Coverage Increasing",0.0,88.8,,0.0
Flood,11140.0,Km2,55.5,74.4,57.8,63.6,0.0,6.9,3.5,132.0,58.91,100.0,83.3,"Mist, Fog",0.0,76.0,,0.0
Flood,80590.0,Km2,82.5,101.9,80.5,92.8,0.0,2.2,1.1,170.0,56.52,83.79,68.51,,0.0,62.0,1004.3,0.0
Flood,80590.0,Km2,82.5,93.5,79.9,86.6,0.0,1.1,0.4,140.0,66.62,93.22,81.24,Light Drizzle,0.0,83.3,1006.0,0.0
Flood,80590.0,Km2,80.0,89.0,80.5,85.1,0.0,1.1,0.7,183.33,74.45,100.0,86.9,Sky Coverage Decreasing,0.0,84.0,1006.6,0.0
Flood,80590.0,Km2,82.7,93.3,64.1,89.0,0.0,1.1,0.4,230.0,26.02,74.4,42.15,,0.0,70.0,1005.5,0.0
Flood,80590.0,Km2,80.7,94.7,79.4,88.3,0.0,1.1,0.7,193.33,62.58,92.07,76.01,,0.0,74.0,1005.4,0.0
Flood,80590.0,Km2,80.0,92.9,78.6,87.1,0.0,1.1,0.8,166.67,57.65,94.26,77.37,,0.0,57.5,1006.0,0.0
Flood,80590.0,Km2,84.8,94.7,79.6,88.6,0.0,2.2,1.1,140.0,67.93,81.49,75.13,,0.0,83.3,1004.4,0.0
Flood,80590.0,Km2,80.0,83.9,78.9,82.2,0.0,1.1,0.7,253.33,81.39,99.41,90.16,"Light Drizzle, Sky Coverage Increasing",0.0,90.0,1004.7,0.0
Flood,80590.0,Km2,77.1,87.2,78.1,81.2,0.0,1.1,0.7,140.0,73.41,100.0,91.14,"Rain, Thunderstorm Without Precipitation",0.0,96.7,1006.1,0.0
Flood,80590.0,Km2,81.2,87.0,79.4,84.1,0.0,1.1,0.6,140.0,73.83,100.0,86.92,,0.0,90.0,1008.2,0.0
Flood,146700.0,Km2,51.2,55.0,52.7,53.3,0.0,23.1,6.3,253.91,92.91,99.05,97.66,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing",1.38,97.3,1015.7,12.5
Flood,146700.0,Km2,49.6,65.5,53.2,57.3,0.0,7.7,3.8,212.26,63.04,99.05,87.11,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",0.15,88.6,1019.5,4.17
Flood,146700.0,Km2,56.9,64.5,57.3,59.1,0.0,7.7,4.6,247.22,77.47,99.07,93.97,"Mist, Rain, Light Rain, Sky Coverage Increasing",0.22,82.9,1021.5,12.5
Flood,146700.0,Km2,56.9,66.3,57.3,60.7,0.0,9.1,4.2,141.3,72.09,99.07,88.88,"Mist, Rain, Light Rain, Sky Coverage Increasing",0.16,80.9,1018.3,8.33
Flood,146700.0,Km2,57.0,71.8,55.9,63.1,0.0,8.7,5.3,130.52,49.68,100.0,79.45,"Mist, Fog",0.0,54.2,1016.4,0.0
Flood,146700.0,Km2,50.6,67.0,51.7,55.8,0.8,23.9,11.5,249.5,62.81,100.0,86.89,"Mist, Rain, Light Rain, Sky Coverage Increasing",0.43,75.2,1012.5,8.33
Flood,146700.0,Km2,48.0,58.6,45.2,51.2,2.9,16.4,8.8,261.04,55.93,92.54,80.3,"Rain, Light Rain, Sky Coverage Increasing",0.6,82.2,1016.6,8.33
Flood,146700.0,Km2,42.9,59.6,42.8,50.9,1.9,9.3,5.4,253.83,46.8,93.39,75.67,,0.0,45.6,1016.4,0.0
Flood,146700.0,Km2,42.1,67.8,42.7,57.5,2.0,29.1,17.5,227.71,38.47,92.38,60.44,Rain,0.0,49.4,1006.3,0.0
Flood,146700.0,Km2,48.3,59.7,49.0,52.5,2.4,17.5,9.5,197.21,67.16,99.05,88.41,"Mist, Rain, Rain Showers, Light Rain",0.8,92.9,1005.5,16.67
Flood,146700.0,Km2,50.1,59.2,44.2,52.9,4.7,26.8,13.4,243.17,59.7,86.8,72.52,"Light Rain, Sky Coverage Increasing",0.08,89.8,1011.3,8.7
Flood,146700.0,Km2,46.5,57.3,45.7,50.5,2.2,20.1,11.1,244.42,62.73,94.18,83.81,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.24,84.3,1014.1,12.5
Earthquake,6.4,Richter,53.9,77.1,33.0,68.3,0.0,20.8,7.4,310.0,18.11,43.68,28.43,Smoke Or Haze,0.0,0.0,,0.0
Flood,25490.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,37960.0,Km2,57.3,82.5,60.6,70.2,0.0,15.8,5.8,139.13,51.23,93.98,73.36,Thunderstorm Without Precipitation,0.0,79.2,1015.7,0.0
Flood,37960.0,Km2,58.5,77.1,61.4,66.6,0.0,14.5,5.1,144.29,61.65,100.0,83.82,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain",0.0,84.2,1017.4,0.0
Flood,37960.0,Km2,49.9,80.7,56.7,67.7,0.0,13.8,7.9,103.61,47.97,94.66,69.83,Rain Showers,0.0,50.3,1018.4,0.0
Flood,37960.0,Km2,54.2,84.3,60.0,69.5,0.0,13.1,4.9,147.76,45.39,97.84,74.2,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers",0.0,66.5,1017.0,0.0
Flood,37960.0,Km2,53.7,77.0,58.4,67.6,0.0,14.2,6.1,141.22,42.75,95.34,74.52,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Unchanged",0.0,72.2,1018.6,0.0
Flood,37960.0,Km2,60.5,75.9,59.6,67.7,0.0,15.3,7.0,108.65,52.52,95.16,76.88,"Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,73.4,1018.1,0.0
Flood,37960.0,Km2,57.3,82.5,58.0,68.3,0.0,15.0,5.8,135.15,45.12,93.7,72.06,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,58.9,1016.6,0.0
Flood,37960.0,Km2,53.1,86.1,58.7,69.4,0.0,13.9,6.8,134.89,44.72,97.84,70.73,"Thunderstorm Without Precipitation, Sky Coverage Increasing",0.0,60.4,1014.0,0.0
Flood,37960.0,Km2,56.7,78.9,59.1,70.4,0.0,14.2,6.1,96.5,45.37,93.7,69.39,Thunderstorm Without Precipitation,0.0,81.7,1014.3,0.0
Flood,37960.0,Km2,55.1,77.7,57.3,68.2,0.0,17.2,8.5,120.45,44.39,96.24,70.78,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers",0.0,68.5,1016.8,0.0
Flood,37960.0,Km2,54.3,84.3,57.2,69.3,0.0,19.3,6.6,107.75,42.39,97.84,68.09,,0.0,65.8,1018.2,0.0
Flood,37960.0,Km2,53.1,86.1,59.1,71.1,0.0,10.3,6.3,157.58,41.35,89.58,68.3,"Lightning Without Thunder, Light Rain",0.0,44.6,1017.6,0.0
Flood,37960.0,Km2,54.7,84.3,58.2,71.1,0.0,13.0,6.3,148.71,47.08,83.91,65.22,,0.0,45.7,1017.5,0.0
Flood,37960.0,Km2,60.4,82.5,58.2,70.5,0.0,18.3,7.3,157.05,41.55,93.98,67.8,Light Rain,0.0,62.0,1017.2,0.0
Flood,37960.0,Km2,56.7,86.1,58.1,70.5,0.0,14.2,6.5,114.19,40.01,97.86,68.43,Sky Coverage Increasing,0.0,55.6,1016.2,0.0
Flood,37960.0,Km2,53.7,87.9,56.9,71.9,0.0,16.9,8.8,138.06,35.3,93.6,62.79,,0.0,53.0,1016.2,0.0
Flood,29940.0,Km2,76.0,83.4,73.7,78.7,3.8,6.7,5.3,62.88,72.16,92.4,85.08,Rain Showers,0.46,76.7,1014.9,37.5
Flood,29940.0,Km2,74.5,84.3,72.5,78.5,2.2,10.5,5.8,59.88,68.11,91.57,82.34,Rain Showers,0.01,73.3,1014.4,12.5
Flood,29940.0,Km2,73.2,75.8,72.1,74.6,3.8,10.4,7.9,47.88,88.95,94.37,91.92,Rain Showers,1.77,94.9,1011.6,50.0
Flood,29940.0,Km2,74.0,77.8,73.2,75.6,6.0,9.8,8.3,60.0,87.64,93.85,92.14,"Thunderstorm, Rain Showers",4.15,97.6,1009.5,62.5
Flood,29940.0,Km2,74.3,76.8,72.9,75.6,5.2,9.7,7.5,80.63,89.05,93.63,91.4,"Thunderstorm, Rain Showers",4.3,98.4,1012.1,62.5
Flood,29940.0,Km2,75.5,81.5,73.2,77.6,3.7,8.2,6.3,58.88,76.61,92.54,86.51,Rain Showers,0.49,93.8,1013.9,37.5
Flood,29940.0,Km2,73.5,80.3,72.0,76.6,2.2,7.4,4.2,45.13,77.8,91.44,86.02,Rain Showers,0.0,83.2,1012.9,0.0
Flood,81580.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,3310.0,Km2,,,,,,,,,,,,,0.0,,,
Storm,,Kph,55.8,73.9,55.6,65.2,3.5,15.7,7.7,186.25,54.32,89.72,72.33,"Sky Coverage Increasing, Sky Unchanged",0.0,34.1,,0.0
Storm,,Kph,57.0,76.4,56.4,65.1,2.4,16.6,8.2,158.38,51.09,91.93,75.49,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,81.7,,0.0
Storm,,Kph,53.3,56.8,53.1,55.1,6.7,14.3,10.7,90.63,89.7,95.65,92.79,"Light Drizzle, Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Sky Unchanged",0.43,98.6,,37.5
Storm,,Kph,51.6,56.7,52.1,53.8,6.9,13.1,10.2,67.75,89.81,96.83,93.96,"Light Drizzle, Rain, Heavy Rain, Light Rain, Sky Unchanged",1.31,100.0,,50.0
Storm,,Kph,55.1,71.3,57.9,60.9,3.6,14.6,7.8,157.5,68.67,97.12,90.55,"Light Drizzle, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",1.44,96.5,,50.0
Storm,,Kph,53.9,69.4,55.6,60.8,2.6,19.0,9.5,202.75,61.41,95.57,84.07,"Rain, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.66,73.1,,25.0
Storm,,Kph,51.6,70.0,51.5,60.4,3.3,18.0,10.1,279.75,47.59,98.33,75.4,"Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,44.8,,0.0
Flood,35290.0,Km2,74.5,84.8,74.0,78.6,5.1,9.2,7.3,201.91,78.65,94.15,86.12,"Mist, Precipitation In Vicinity, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",0.0,59.0,1014.9,0.0
Flood,35290.0,Km2,72.9,77.1,70.0,74.5,4.1,16.5,10.2,200.22,74.18,90.99,86.03,"Precipitation In Vicinity, Rain, Rain Showers, Light Rain, Sky Coverage Increasing, Smoke Or Haze",0.0,84.2,1015.0,0.0
Flood,35290.0,Km2,67.4,80.7,66.6,74.1,4.4,20.1,13.4,290.55,57.98,88.52,78.1,Smoke Or Haze,0.0,48.7,1014.6,0.0
Flood,35290.0,Km2,63.9,78.5,61.4,71.2,4.6,11.2,7.9,67.13,53.71,86.0,72.11,"Mist, Rain Showers, Sky Unchanged, Smoke Or Haze",0.0,30.3,1015.9,0.0
Flood,21770.0,Km2,,,,,,,,,,,,,0.0,,,
Volcanic activity,,,66.3,80.7,66.8,72.3,0.0,13.9,3.5,180.77,61.62,100.0,84.11,"Mist, Light Drizzle, Precipitation In Vicinity, Fog",0.0,75.2,1014.3,0.0
Flood,15650.0,Km2,75.3,83.4,74.3,77.1,0.0,9.2,0.9,86.63,81.76,96.96,91.24,"Lightning Without Thunder, Mist, Precipitation In Vicinity, Rain, Light Rain, Sky Coverage Increasing",2.16,95.6,1010.4,50.0
Flood,15650.0,Km2,75.3,83.3,74.2,78.1,0.0,9.2,2.5,52.0,74.31,96.97,88.01,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.26,96.0,1010.3,29.17
Flood,15650.0,Km2,75.3,82.5,74.5,77.3,0.0,8.1,2.6,135.6,78.93,96.09,91.11,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing",4.79,92.1,1010.1,41.67
Flood,15650.0,Km2,75.3,82.5,74.5,77.4,0.0,11.4,2.9,104.13,78.79,96.88,90.91,"Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Increasing",2.39,90.3,1009.9,41.67
Flood,15650.0,Km2,75.3,77.7,74.3,75.9,0.0,8.1,1.3,188.23,90.5,98.02,94.65,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",4.53,94.3,1009.2,50.0
Flood,15650.0,Km2,74.1,84.3,74.5,78.4,0.0,9.4,2.6,99.83,71.6,99.79,88.2,"Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.4,91.1,1009.7,12.5
Flood,15650.0,Km2,75.3,82.5,74.6,78.1,0.0,11.4,2.8,79.8,76.8,98.05,89.3,"Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",2.61,92.8,1009.7,41.67
Flood,15650.0,Km2,75.3,79.9,74.3,76.6,0.0,7.6,1.9,144.06,85.89,97.94,92.62,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",5.34,92.9,1009.9,41.67
Flood,15650.0,Km2,75.3,78.9,74.1,76.6,0.0,11.2,4.2,59.06,81.55,97.27,92.17,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain",4.04,93.5,1011.0,50.0
Flood,15650.0,Km2,74.5,80.5,73.9,77.1,0.0,10.4,4.0,149.44,80.92,97.45,89.88,"Mist, Rain, Light Rain",1.92,96.0,1011.6,37.5
Flood,15650.0,Km2,75.3,80.8,74.1,77.3,0.0,11.2,4.5,75.5,81.48,97.42,89.88,"Mist, Rain, Thunderstorm, Heavy Rain, Light Rain, Sky Coverage Decreasing",4.86,95.2,1011.4,62.5
Flood,15650.0,Km2,73.5,79.0,73.9,76.5,0.0,8.4,3.3,58.71,80.22,95.9,91.62,"Mist, Rain, Rain Showers, Heavy Rain, Light Rain",5.05,97.3,1011.6,60.87
Flood,15650.0,Km2,73.5,83.3,73.4,78.3,0.0,10.9,4.3,76.05,73.74,94.8,85.27,"Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",1.95,85.7,1010.2,12.5
Flood,15650.0,Km2,74.7,83.6,73.9,78.9,0.0,8.5,3.0,48.56,70.65,94.15,85.24,"Mist, Rain, Light Rain, Smoke Or Haze",0.0,86.0,1009.2,4.17
Flood,15650.0,Km2,73.5,86.1,73.8,79.7,0.0,9.9,3.0,55.29,64.3,94.96,82.78,Mist,0.0,76.3,1009.5,0.0
Flood,15650.0,Km2,73.5,86.1,73.7,79.8,0.0,13.3,3.8,27.13,63.72,94.15,82.33,"Mist, Light Rain",0.0,82.8,1011.4,0.0
Flood,15650.0,Km2,75.3,79.4,74.5,77.1,0.0,7.6,2.0,137.0,87.42,96.95,91.78,"Mist, Thunderstorm, Rain, Rain Showers, Light Rain, Sky Coverage Increasing",2.95,91.5,1011.1,50.0
Flood,15650.0,Km2,73.5,78.4,74.0,76.3,0.0,8.4,2.5,107.47,86.08,100.0,92.48,"Mist, Rain, Thunderstorm, Rain Showers, Light Rain",3.76,97.3,1010.6,50.0
Flood,15650.0,Km2,73.5,83.6,73.4,76.9,0.0,12.2,2.4,72.93,75.62,95.58,89.11,"Mist, Rain, Light Rain, Sky Coverage Increasing",1.43,92.2,1011.5,33.33
Flood,15650.0,Km2,73.5,84.3,73.0,78.3,0.0,12.0,3.1,67.5,68.22,95.01,84.27,"Mist, Rain, Light Rain",0.55,89.4,1011.2,16.67
Flood,15650.0,Km2,73.5,86.1,72.5,78.9,0.0,12.5,4.1,85.31,62.64,94.27,81.41,"Mist, Sky Unchanged",0.01,85.7,1011.0,4.17
Flood,15650.0,Km2,75.3,85.2,72.7,79.3,0.0,9.9,3.8,58.5,67.48,94.22,80.79,"Mist, Light Rain",0.0,87.4,1010.3,0.0
Flood,15650.0,Km2,75.3,89.9,72.2,80.8,0.0,9.9,4.0,80.25,51.15,95.39,76.59,"Mist, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",0.02,77.0,1009.9,4.17
Flood,15650.0,Km2,73.5,86.9,73.6,79.3,0.0,9.9,3.8,68.38,61.58,94.15,83.32,"Mist, Light Rain",0.11,84.3,1010.8,8.33
Flood,15650.0,Km2,73.5,86.9,73.5,79.0,0.0,10.4,3.9,89.75,70.5,94.15,83.82,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain",0.07,85.4,1010.7,12.5
Flood,15650.0,Km2,73.5,85.2,73.6,77.7,0.0,9.4,3.1,94.67,73.56,94.28,87.57,"Mist, Rain, Thunderstorm, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",0.21,88.3,1010.5,20.83
Flood,15650.0,Km2,73.5,86.1,72.3,78.7,0.0,11.4,3.6,121.44,62.64,94.11,81.69,"Mist, Light Rain, Sky Unchanged",1.03,89.5,1010.7,8.33
Flood,15650.0,Km2,73.5,85.3,72.2,79.2,0.0,11.4,3.8,76.69,62.07,94.11,79.87,"Mist, Light Rain, Sky Coverage Decreasing",0.02,88.3,1011.9,8.7
Flood,15650.0,Km2,71.7,88.1,71.3,79.7,0.0,16.0,5.3,54.88,58.85,94.06,76.68,"Mist, Sky Coverage Decreasing, Smoke Or Haze",0.0,70.9,1011.0,4.17
Flood,15650.0,Km2,71.7,85.7,72.2,79.2,0.0,10.2,4.2,77.28,60.69,94.15,79.88,"Mist, Rain Showers, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",0.02,71.7,1010.5,16.67
Flood,15650.0,Km2,73.5,86.9,71.5,79.5,0.0,12.2,5.1,60.29,63.96,94.11,77.23,"Mist, Rain, Light Rain",0.01,69.7,1010.4,8.33
Flood,103400.0,Km2,57.3,71.1,57.1,62.1,3.1,18.3,7.1,86.25,59.11,100.0,84.77,"Mist, Light Drizzle, Light Rain",0.02,89.6,1021.0,4.17
Flood,103400.0,Km2,59.1,76.5,58.3,63.9,3.0,28.9,9.7,78.88,52.61,100.0,83.42,"Mist, Light Drizzle, Light Rain, Sky Unchanged",0.04,92.4,1019.6,4.17
Flood,103400.0,Km2,58.7,73.5,57.5,64.5,2.2,14.2,8.2,79.29,56.91,93.79,79.18,,0.0,83.9,1019.5,0.0
Flood,,Km2,74.8,79.3,74.8,77.4,1.3,3.4,2.3,97.33,89.17,94.97,91.53,"Light Drizzle, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",0.1,93.9,,66.67
Flood,,Km2,76.0,77.5,75.3,76.5,0.0,6.7,3.5,50.0,95.66,97.05,96.22,"Light Drizzle, Rain Showers, Sky Coverage Increasing",0.86,100.0,,100.0
Flood,,Km2,75.2,78.0,75.1,76.3,2.0,4.8,3.3,155.0,93.88,97.89,96.1,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",3.38,100.0,,100.0
Flood,,Km2,75.2,77.6,74.8,76.0,2.8,6.3,4.5,197.25,93.74,98.03,96.0,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",1.36,98.5,,100.0
Storm,,Kph,73.2,82.5,72.5,79.0,0.9,13.9,6.8,94.79,69.93,95.42,80.91,"Rain Showers, Sky Coverage Increasing",0.0,74.0,1011.2,0.0
Storm,,Kph,71.7,78.9,72.4,74.4,1.3,20.8,11.0,101.3,83.23,100.0,93.83,"Mist, Rain, Rain Showers, Heavy Rain, Light Rain",4.72,93.1,1012.8,12.5
Storm,,Kph,71.6,77.1,71.1,73.6,3.6,18.3,10.8,86.25,83.46,100.0,92.01,"Mist, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",1.41,92.5,1017.1,16.67
Storm,,Kph,71.7,77.1,70.4,73.9,2.6,16.1,8.7,62.61,78.36,100.0,89.12,"Mist, Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",1.48,91.7,1017.8,17.39
Flood,195400.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,103400.0,Km2,74.8,79.3,74.8,77.4,1.3,3.4,2.3,97.33,89.17,94.97,91.53,"Light Drizzle, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",0.1,93.9,,66.67
Flood,103400.0,Km2,76.0,77.5,75.3,76.5,0.0,6.7,3.5,50.0,95.66,97.05,96.22,"Light Drizzle, Rain Showers, Sky Coverage Increasing",0.86,100.0,,100.0
Flood,103400.0,Km2,75.2,78.0,75.1,76.3,2.0,4.8,3.3,155.0,93.88,97.89,96.1,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",3.38,100.0,,100.0
Flood,103400.0,Km2,75.2,77.6,74.8,76.0,2.8,6.3,4.5,197.25,93.74,98.03,96.0,"Rain, Rain Showers, Light Rain, Sky Coverage Increasing",1.36,98.5,,100.0
Flood,103400.0,Km2,76.1,79.1,74.8,77.6,2.1,6.3,4.9,243.0,88.8,93.72,91.08,"Light Drizzle, Rain, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged",1.03,94.8,,75.0
Flood,103400.0,Km2,79.0,84.3,77.0,81.4,1.3,4.8,2.6,164.33,79.9,94.42,86.72,"Sky Coverage Increasing, Sky Unchanged",0.7,76.7,,66.67
Flood,103400.0,Km2,75.7,87.0,75.9,82.8,1.2,1.9,1.6,124.0,70.1,95.94,80.56,"Mist, Thunderstorm Without Precipitation",0.26,50.3,,33.33
Flood,103400.0,Km2,76.5,84.7,75.6,79.4,1.0,2.8,1.6,159.67,77.69,94.86,88.81,"Thunderstorm, Rain Showers, Sky Coverage Decreasing",0.07,75.8,,66.67
Flood,103400.0,Km2,75.0,81.8,73.6,78.0,0.0,1.0,0.5,230.0,80.26,91.4,86.68,Rain Showers,0.0,33.6,,0.0
Flood,103400.0,Km2,86.1,86.1,76.8,86.1,2.3,2.3,2.3,75.0,73.96,73.96,73.96,Rain Showers,0.01,65.4,,100.0
Flood,103400.0,Km2,76.5,76.5,69.5,76.5,1.1,1.1,1.1,357.0,79.01,79.01,79.01,,0.0,23.6,,0.0
Flood,103400.0,Km2,71.1,83.1,72.3,78.1,0.7,2.0,1.6,176.0,70.36,96.7,83.04,,0.0,48.7,,0.0
Flood,103400.0,Km2,72.5,84.7,73.3,78.3,1.0,3.0,2.0,226.0,72.09,95.51,85.48,"Mist, Sky Unchanged",0.0,44.1,,0.0
Flood,58100.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,24110.0,Km2,69.9,78.2,70.1,73.8,4.5,11.2,7.0,360.0,80.53,94.09,88.45,"Rain, Light Rain, Smoke Or Haze",0.12,100.0,1014.8,28.57
Flood,24110.0,Km2,69.9,79.8,70.8,74.4,0.0,4.5,3.6,360.0,85.15,91.75,88.61,Smoke Or Haze,0.0,92.5,1013.0,0.0
Flood,24110.0,Km2,70.8,80.9,70.9,75.5,0.0,2.2,0.3,90.0,77.84,91.75,85.95,Smoke Or Haze,0.0,73.8,1012.1,0.0
Flood,24110.0,Km2,69.9,82.5,72.3,75.5,0.0,2.2,0.6,360.0,81.82,95.84,89.93,"Light Rain, Smoke Or Haze",0.02,80.0,1012.7,14.29
Flood,5425.0,Km2,47.4,55.1,47.5,50.8,3.1,17.6,7.7,142.83,83.32,92.18,88.42,"Mist, Light Snow, Thunderstorm, Rain, Rain Showers, Fog, Light Rain, Snow",3.87,84.4,1001.9,12.5
Flood,5425.0,Km2,42.5,50.4,42.0,45.3,2.9,14.5,6.2,155.67,83.23,93.53,88.35,"Drizzle, Mist, Light Snow, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Increasing",1.08,87.9,1001.1,16.67
Flood,5425.0,Km2,37.1,50.0,41.2,44.6,0.6,8.9,3.4,151.21,80.77,94.66,87.83,"Mist, Light Drizzle, Fog, Light Rain",0.05,56.0,1008.7,8.33
